,Attributes,Description
0,Latin Name,Asclepias incarnata
1,Common Name,"Swamp Milkweed, Swamp Butterfly Weed, Marsh Milkweed"
2,Family,Asclepiadaceae
3,USDA hardiness,3-8
4,Known Hazards,"Although no specific reports have been seen for this species, many, if not all, members of this genus contain toxic resinoids, alkaloids and cardiac glycosides[274]. They are usually avoided by grazing animals[274]. The leaves and the stems might be poisonous[20]."
5,Habitats,"Swamps, wet thickets and shores[43]."
6,Range,"N. America - Quebec to Manitoba and Wyoming, south to Texas and New Mexico."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsclepiasIncarnata.jpg, https://pfaf.org/../Admin/PlantImages/AsclepiasIncarnata2.jpg"
13,Summary,"Common names include: rose milkweed, swamp milkweed, Swamp Butterfly Weed, and Marsh Milkweed. The plants have specialized roots for living in heavy wet soils. Some good edible, medicinal and other uses. Bloom Color: Pink, Purple.Main Bloom Time: Early fall, Late summer, Mid summer. Form: Upright or erect."
14,Physical Characteristics,"Asclepias incarnata is a PERENNIAL growing to 1.2 m (4ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from July to August, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, insects, Lepidoptera (Moths & Butterflies). The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Bog Garden; Cultivated Beds;
17,Edible Parts,"Flowers: ,Leaves: ,Seedpod: things such as Okra, French and Runner beans.,Shoots: "
18,Edible Uses,"Oil: Oil,Oil: ,Sweetener: includes sugar substitutes."
19,Edible Uses Description,"nopened flower buds - cooked[46, 61, 161]. Tasting somewhat like peas[85]. They can also be dried and stored for later use[183]. Young shoots - cooked. An asparagus substitute[85, 106]. Tips of older shoots are cooked like spinach[85]. Young seed pods, harvested when 3 - 4 cm long - cooked. A pea-like flavour, they are very appetizing[85]. The flower clusters can be boiled down to make a sugary syrup[85]."
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Carminative: Reduces flatulence and expels gas from the intestines.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Stomachic: Aids and improves the action of the stomach."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Carminative  Diuretic  Emetic  Laxative  StomachicA tea made from the roots is anthelmintic, carminative, diuretic, emetic, strongly laxative and stomachic[4, 61, 222, 257]. The tea is said to remove tapeworms from the body in one hour[257]. It has also been used in the treatment of asthma, rheumatism, syphilis, worms and as a heart tonic[4, 207, 222]. An infusion of the roots is used as a strengthening bath for children and adults[257]."
