,Attributes,Description
0,Latin Name,Pinus contorta
1,Common Name,"Beach Pine, Lodgepole pine, Bolander beach pine, Beach pine, Sierra lodgepole pine, Yukon pine, Shor"
2,Family,Pinaceae
3,USDA hardiness,1-7
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222]."
5,Habitats,"Coastal dunes and sphagnum covered bogs to montane dry or moist areas[60, 82]. Trees growing inland are much larger than those growing near the coast[60]."
6,Range,Western N. America - Alaska to California.
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusContorta.jpg, https://pfaf.org/../Admin/PlantImages/PinusContorta2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Columnar, Pyramidal."
14,Physical Characteristics,"Pinus contorta is an evergreen Tree growing to 15 m (49ft) by 8 m (26ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower in May, and the seeds ripen from January to February. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers dry moist or  wet soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy; Bog Garden;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Sap: usually of trees and usually but not always used as a drink.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods."
19,Edible Uses Description,"- raw or cooked[2, 94, 105, 161, 257]. It can be used fresh or dried. It is mashed into a pulp and made into cakes then baked[94]. Harvested in early spring, the taste is not unpleasant, but it develops a strong taste of turpentine as the season advances[2]. The inner bark is ready to harvest when the male cones are producing pollen[257]. A famine food, it is only used when all else fails. Sap - collected in spring and used as a drink[161, 177]. Seed - raw or cooked[257]. A gum is made from the pitch obtained from the trunk. It is allowed to harden and used for chewing[257]. A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200]."
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Blood purifier: Purifies the blood.,Cathartic: A strong laxative but less violent than a purgative.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Salve: Soothes and heals damaged skin.,TB: Plants used in the treatment of tuberculosis,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,VD: Used in the treatment of venereal disease,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  Blood purifier  Cathartic  Diuretic  Pectoral  Poultice  Salve  TB  Tonic  VD  VulneraryBeach pine was widely employed medicinally by several native North American Indian tribes who used it especially for its antiseptic and healing properties on wounds, infections etc, and also for its beneficial effects upon the chest and lungs[257]. It is little, if at all, used in modern herbalism. The turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient, vermifuge and vulnerary[4, 257]. It is a valuable remedy when taken internally in the treatment of kidney and bladder complaints and can be used both internally and externally in the treatment of rheumatic affections[4, 257]. It is also used in treating diseases of the mucous membranes and respiratory complaints[4, 257]. Externally it is used in the form of liniment plasters and poultices in treating a range of skin complaints, wounds, boils etc[4, 257]. A decoction of the young shoots has been used in the treatment of stomach pains[257]. The young buds have been chewed in the treatment of a sore throat[257]. The inner bark has been eaten as a blood purifier, diuretic and cathartic[257]. A decoction has been used as a tonic and in the treatment of coughs, colds, consumption and gonorrhoea[257]."
22,Other Uses,"Adhesive: Glues.,Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Herbicide: Plants or plant extracts that can inhibit the growth of other plants.,Pitch: Used for waterproofing, in paints etc.,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.,Waterproofing: Does what it says. See also Pitch and Oil.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"A tan or green dye is obtained from the needles[168]. The roots have been braided by the N. American Indians to make a rope[226]. The needles contain a substance called terpene, this is released when rain washes over the needles and it has a negative effect on the germination of some plants, including wheat[201]. A pitch obtained from this tree is used for waterproofing canoes, baskets, shoes etc and as a glue[64, 99, 226, 257]. It has also been used to preserve wood, baskets etc[257]. The pitch is not a commercially important crop[64]. Oleo-resins are present in the tissues of all species of pines, but these are often not present in sufficient quantity to make their extraction economically worthwhile[64]. The resins are obtained by tapping the trunk, or by destructive distillation of the wood[4, 64]. In general, trees from warmer areas of distribution give the higher yields[64]. Turpentine consists of an average of 20% of the oleo-resin[64] and is separated by distillation[4, 64]. Turpentine has a wide range of uses including as a solvent for waxes etc, for making varnish, medicinal etc[4]. Rosin is the substance left after turpentine is removed. This is used by violinists on their bows and also in making sealing wax, varnish etc[4].  can also be obtained from the resin and is used for waterproofing, as a wood preservative etc.  - straight but coarse-grained, light, hard, strong, brittle[60, 82]. It varies from light and soft to hard and heavy[229]. Easily worked, it is used for general construction, posts, poles, pulp etc[60, 82, 99, 171, 226, 229]. It makes a good fuel, burning well even when green because it is rich in pitch[99, 226]."
24,Cultivation Details,
