,Attributes,Description,age
0,Latin Name,Smilax officinalis,
1,Common Name,Honduran sarsaparilla,
2,Family,Smilacaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"No known toxicity or side-effects have been documented for sarsaparilla; however, ingestion of large dosages of saponins may cause gastrointestinal irritation[318 ].",
5,Habitats,"Rainforests, where it often climbs high into the trees[318 ].",
6,Range,"Northwest S. America - Ecuador, Colombia; C. America - Panama, Costa Rica, Nicaragua, Honduras.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Smilax officinalis 2.JPEG, https://pfaf.org/../Admin/PlantImages/Smilax_officinalis_1.JPEG",
13,Summary,"Smillax officinalis, otherwise known as Honduran sarsaparilla, is a tropical plant that can be found in Central America and Honduras. It grows up to 50m long. It is widely used medicinally against sexual impotence, rheumatism, joint pains, headaches, common cold, skin ailments, gout, etc. The roots are dried and used as flavoring in beverages, ice cream, candy, and baked goods.",
14,Physical Characteristics,"Smilax officinalis is an evergreen Perennial Climber growing to 25 m (82ft) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Smilax barbillana Cufod. Smilax bernhardii Apt Smilax chiriquensis C.V.Morton Smilax gilgiana Apt Sm,
16,Plant Habitats,,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The root has been used as an ingredient in root beer and other beverages, where it is valued for its foaming properties, not for its flavouring properties[318 ].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antiarthritic: Treats arthritis.,Antibacterial: Kills bacteria.,Antibiotic: An agent that inhibits or destroys a living organism. It usually refers to bacteria or other micro-organisms and is probably synonymous with Antibacterial,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Antitussive: Prevents or relieves coughing.,Blood purifier: Purifies the blood.,Cancer: Used in the treatment of cancer.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diaphoretic: Induces perspiration.,Digestive: Aids digestion.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Febrifuge: Reduces fevers.,Hepatic: Acts on the liver (for better or worse!).,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Kidney: Used in the treatment of kidney diseases,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Skin: Plants used in miscellaneous treatments for the skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antiarthritic  Antibacterial  Antibiotic  Antifungal  Antiinflammatory  Antirheumatic  Antitussive  Blood purifier  Cancer  Depurative  Diaphoretic  Digestive  Diuretic  Eczema  Febrifuge  Hepatic  Hypotensive  Kidney  Leprosy  Skin  Tonic  UrinarySarsaparilla root has long been used as a traditional medicine in Central and South America, where it is employed in the treatment of sexual impotence; rheumatism and joint pain; headaches; the common cold; skin ailments, including leprosy; and as a general tonic in cases of physical weakness[318 ]. The plant has become popular as a herbal remedy in many parts of the world and considerable research has been carried out into the medically active compounds in the root. The most important active compounds in the root are a range of plant steroids and saponins; other compounds present include flavonoids[318 ]. The saponins have been shown to facilitate the body's absorption of other drugs and phytochemicals, which accounts for its history of use in herbal formulas as an agent for bioavailability and to enhancement the power and effect of other herbs[318 ]. Clinical research has validated the traditional use of sarsaparilla for skin conditions such as psoriasis, eczema, acne, and leprosy. In one clinical study with 92 patients it was reported that use of the root improved psoriasis lesions in 62% of cases and completely cleared lesions in 18% of cases. The root's blood cleansing properties are believed to be largely responsible for this, and in particular the steroid sarsaponin, which has been shown to remove endotoxins from the blood[318 ]. Sarsaparilla's effective use in the treatment of leprosy has been documented in a 1959 human trial[318 ]. The effectiveness of sarsaparilla in the treatment of adolescent acne caused by excessive androgens has received some experimental support as well[318 ]. Flavonoids in sarsaparilla have been documented to have immune modulation and liver protective activities[318 ]. Clinical observations in China demonstrated that sarsaparilla was effective (according to blood tests) in about 90% of acute and 50% of chronic cases of syphilis[318 ]. Other studies have show the antibiotic, antifungal and antimycobacterial properties of the root[318 ]. Its anti-inflammatory activity has been demonstrated in several in vitro and in vivo studies[318 ]. The root has been reported to have stimulatory activity on the kidneys in humans and, in chronic nephritis, it was shown to increase the urinary excretion of uric acid[318 ]. Saponins and plant steroids found in many species of plants (including sarsaparilla) can be synthesized into human steroids such as oestrogen and testosterone. This synthesis has never been documented to occur in the human body - only in the laboratory[318 ]. The steroids sarsasapogenin and smilagenin have been claimed to have the ability to treat senile dementia, cognitive dysfunction, and Alzheimer's disease. Any studies to substantiate these claims, however, have not yet been published in peer-reviewed papers[318 ] In modern herbalism, the root is considered anodyne, antibacterial, antibiotic, antifungal, antiinflammatory, blood cleanser, depurative, diaphoretic, diuretic, digestive, febrifuge, hepatic and tonic[318 ]. Through its reputation as a blood cleanser, the root has had a long history of use for syphilis and other sexually-transmitted diseases throughout the world. It is also used in the treatment of conditions such as gout, syphilis, gonorrhoea, rheumatism, wounds, arthritis, fever, cough, scrofula, hypertension, digestive disorders, psoriasis, skin diseases, and cancer[318 ]. The root is also widely available in health food stores, with a variety of tablets, capsules, and tincture products sold today. It can be found, both on its own or as an ingredient in various herbal remedies, where it is recommended for skin disorders, libido enhancement, hormone balancing, and sports nutrition formulas. It's also commonly used in herbal preparations as a synergist or bioavailability aid - as it is thought that the saponins in sarsaparilla root increase the absorption of other chemicals in the gut[318 ].",
22,Other Uses,Hedge: Plants that can be grown as hedges.,
23,Other Uses Description,"Agroforestry Uses: The stems of many Smilax species are covered with prickles and, sometimes, these vines are cultivated to form impenetrable thickets (which are called catbriers or greenbriers)[318 ]. Other Uses None known",
24,Cultivation Details,,
