,Attributes,Description,age
0,Latin Name,Cakile maritima,
1,Common Name,"Sea Rocket, European searocket",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,Sandy and shingly places all around the coast[17].,
6,Range,"Coastal areas of Europe, including Britain, the Mediterranean, Baltic and Black Seas.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CakileMaritima.jpg, https://pfaf.org/../Admin/PlantImages/CakileMaritima2.jpg",
13,Summary,,
14,Physical Characteristics,"Cakile maritima is a ANNUAL growing to 0.3 m (1ft) by 0.3 m (1ft in).  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from June to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, beetles, Lepidoptera (Moths & Butterflies).  Suitable for: light (sandy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,C. edentula. non Hook. Bunias cakile.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seedpod: things such as Okra, French and Runner beans.,Stem: this often intergrades into leaves.",
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,"eaves, stems, flower buds and immature seedpods - raw or cooked. They are rich in vitamin C but have a very bitter taste[4, 66]. Used mainly as a flavouring[132]. Very young leaves can be added to salads whilst older leaves can be mixed with milder tasting leaves and used as a potherb[183, K]. Root - dried and ground into a powder, then mixed with cereal flours and used to make bread[2]. A famine food, it is only used in times of scarcity[183]. The seed contains a fatty oil[74]. No more details are given.",
20,Medicinal Uses,Vitamin C: Plants good for their vitamin C content,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Vitamin CNone known,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a light well-drained soil and a sunny position[1, 200]. Plants are easily grown in a garden situation and can self-sow if the ground is disturbed by hoeing etc[K]. This species is closely related to C. edentula, which is native to N. America[17]. The seed is often dispersed by floating in sea water[17].",
26,Plant Propagation,Seed - sow late spring or early autumn in situ. Germination is usually rapid.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
