,Attributes,Description
0,Latin Name,Chloroxylon swietenia
1,Common Name,East Indian Satinwood
2,Family,Rutaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Dry deciduous forest on poor, well-drained sandy or rocky soils, at low to medium altitudes[ 299 ]."
6,Range,"E. Asia - India, Sri Lanka."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Chloroxylon swietenia 1.JPG, https://pfaf.org/../Admin/PlantImages/Chloroxylon swietenia_2.jpg"
13,Summary,"Chloroxylon swietenia or commonly known as East Indian Stainwood is a tropical , medium-sized deciduous tree native to southern India, Madagascar, and Sri Lanka. It grows up to 20 m in height. The leaves are pinnate, the bark is slightly corky and thick, the flowers are small, creamy white, and the fruits are oblong three-segmented capsules. Most plant parts are used in traditional medicine in India. Essential oil obtained from the leaves and stems have anti-bacterial and anti-fungal properties. Dried leaves can be used for pains while crushed leaves for the treatment of wounds, snakebites, and rheumatism. Leaves and roots can be made into paste then taken internally or applied externally as relieve from headache. The seed yields oil. The wood is heavy, hard, durable, and used as decorative timber and in heavy construction, agricultural equipment, boat building, and railway sleepers. It is, in addition, used as fuel wood."
14,Physical Characteristics,"Chloroxylon swietenia is a deciduous Tree growing to 18 m (59ft) by 18 m (59ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought."
15,Synonyms,Chloroxylon chloroxylon (Roxb.) Huth [Invalid]. Swietenia chloroxylon Roxb.
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,seeds contain 16% non-drying oil[ 299 ] which is probably inedible. See medicinal uses below.
