,Attributes,Description,age
0,Latin Name,Pinus quadrifolia,
1,Common Name,"Parry Piñon, Parry's Pinyon Pine, Four-leaved Pinyon",
2,Family,Pinaceae,
3,USDA hardiness,5-8,
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222].",
5,Habitats,"Arid mesas and low mountain slopes of lower California, to 1500 metres in the Santa Rosa mountains[82].",
6,Range,South-western N. America - California.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusQuadrifolia.jpg, https://pfaf.org/../Admin/PlantImages/PinusQuadrifolia2.jpg",
13,Summary,"Bloom Color: Red, Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Rounded.",
14,Physical Characteristics,"Pinus quadrifolia is an evergreen Tree growing to 15 m (49ft 3in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,P. cembroides parryana.,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Seed - raw or cooked[1, 81, 161]. An important food crop for the Indians of Baja California[82, 183], the oil-rich seed has a mild resinous flavour and a pleasant soft texture. A good size, up to 16mm long[200]. The seed contains about 11% protein, 37% fat, 44% carbohydrate[183]. A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200].",
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Vermifuge: Expels and kills internal parasites.,Vulnerary: Promotes the healing of wounds.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  Diuretic  Pectoral  Poultice  Rubefacient  Vermifuge  VulneraryThe turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient and vermifuge[4]. It is a valuable remedy used internally in the treatment of kidney and bladder complaints and is used both internally and as a rub and steam bath in the treatment of rheumatic affections[4]. It is also very beneficial to the respiratory system and so is useful in treating diseases of the mucous membranes and respiratory complaints such as coughs, colds, influenza and TB[4]. Externally it is a very beneficial treatment for a variety of skin complaints, wounds, sores, burns, boils etc and is used in the form of liniment plasters, poultices, herbal steam baths and inhalers[4].",
22,Other Uses,"Adhesive: Glues.,Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Cosmetic: Used to improve the physical appearence of a person.,Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Herbicide: Plants or plant extracts that can inhibit the growth of other plants.,Roofing: Used to give a waterproof roof to buildings. See also Thatching.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A tan or green dye is obtained from the needles[168]. The roots have been used to make baskets[257]. The bark has been used as a roofing material in houses[257]. The needles contain a substance called terpene, this is released when rain washes over the needles and it has a negative effect on the germination of some plants, including wheat[201]. Oleo-resins are present in the tissues of all species of pines, but these are often not present in sufficient quantity to make their extraction economically worthwhile[64]. The resins are obtained by tapping the trunk, or by destructive distillation of the wood[4, 64]. In general, trees from warmer areas of distribution give the higher yields[64]. Turpentine consists of an average of 20% of the oleo-resin[64] and is separated by distillation[4, 64]. Turpentine has a wide range of uses including as a solvent for waxes etc, for making varnish, medicinal etc[4]. Rosin is the substance left after turpentine is removed. This is used by violinists on their bows and also in making sealing wax, varnish etc[4]. Pitch can also be obtained from the resin and is used for waterproofing, as a wood preservative etc. The pitch has been used as a face cream to prevent sunburn[257]. The pitch can be used as an adhesive on pottery etc[257].  - light, soft, close grained[82]. It burns well and gives off a pleasant odour[257].",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Screen, Specimen. Thrives in a light well-drained sandy or gravelly loam[1, 11]. Dislikes poorly drained moorland soils[1]. Established plants tolerate drought, succeeding in a hot dry position[200]. This species is closely related to P. cembroides and considered to be no more than a sub-species of it by some botanists[11]. The main difference is that this species has its leaves in bundles of four whilst P. cembroides has them in bundles of two or three[200]. Plants are strongly outbreeding, self-fertilized seed usually grows poorly[200]. They hybridize freely with other members of this genus[200]. It extensively hybridizes with P. californiarum in most of its range[200]. The cones open and shed their seed whilst still attached to the tree[226]. A slow growing tree, taking 25 years from sowing until it produces a crop of seeds[117]. The tree is long-lived, taking 250 - 350 years to reach maturity[181]. Leaf secretions inhibit the germination of seeds, thereby reducing the amount of plants that can grow under the trees[18]. Plants in this genus are notably susceptible to honey fungus[200]. Special Features:North American native, Inconspicuous flowers or blooms.",
