,Attributes,Description
0,Latin Name,Gaylussacia ursina
1,Common Name,Bear Huckleberry
2,Family,Ericaceae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Wooded slopes and summits, often in acid humus[72]."
6,Range,South-eastern N. America.
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Gaylussacia ursina is a deciduous Shrub growing to 1.8 m (6ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from May to June. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Decachaena ursina. (M.A.Curtis.)Small. Vaccinium ursinum.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,"Fruit - raw or cooked[46, 61, 183, 257]. Insipid[11]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Requires a lime-free moist peaty soil, thriving in sun or part shade[11, 182]."
26,Plant Propagation,"Seed - best sown in the autumn in a cold frame[200]. Stored seed requires 1 month warm stratification followed by 2 months cold[113]. When large enough to handle, prick the seedlings out into individual pots of lime-free compost and grow them on in light shade in a greenhouse or cold frame for at least their first winter. Plant out into their permanent positions in late spring or early summer when they are at least 15cm tall. Cuttings of half-ripe wood, July/August in a frame[200]. Layering. Division in spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
