,Attributes,Description
0,Latin Name,Metaplexis japonica
1,Common Name,Rough potato
2,Family,Asclepiadaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Sunny slopes and thickets in hills and low mountains[58].
6,Range,"E. Asia - China, Japan."
7,Edibility Rating,(2 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MetaplexisJaponica.jpg, https://pfaf.org/../Admin/PlantImages/MetaplexisJaponica2.jpg"
13,Summary,
14,Physical Characteristics,"Metaplexis japonica is a deciduous Climber growing to 8 m (26ft 3in).  It is frost tender.  It is in flower from July to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,M. chinensis. M. stauntonii. Pergularia japonica. Urostelma chinense.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;
17,Edible Parts,"Fruit: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"Young leaves - raw or cooked[105, 178, 179]. Young fruits - raw or pickled[105]. Root - cooked[46, 61, 105]."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Haemostatic: Controls internal bleeding.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Haemostatic  TonicThe seed and the leaves are haemostatic and tonic[178, 218]. The hairs on the seeds are styptic whilst the pounded leaves are applied to abscesses and swellings[218]. The stems and roots are used as medicine for traumatic injury, snake bites, impotence, and infantile malnutrition due to intestinal parasites[266]."
22,Other Uses,"Stuffing: Used in making soft toys, mattresses, pillows etc."
23,Other Uses Description,"The seed hairs could possibly be used as a stuffing material for pillows etc[1, K]."
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in ordinary garden soil[1]. This species is not very hardy in Britain, the plants succeed outdoors in south-west England but are apt to be cut to the ground by severe frosts[1, 11]. Cultivated as a vegetable in China[178]."
26,Plant Propagation,"Seed - we have no information for this species but suggest sowing the seed in early spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Give the plants some protection from the cold for at least their first winter outdoors."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
