,Attributes,Description,age
0,Latin Name,Cardamine oligosperma,
1,Common Name,"Spring Cress, Little western bittercress, Umbel bittercress",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Widespread in wet places[60].,
6,Range,Western N. America - Alaska to California.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardamineOligosperma.JPG, https://pfaf.org/../Admin/PlantImages/CardamineOligosperma2.JPG",
13,Summary,,
14,Physical Characteristics,"Cardamine oligosperma is a ANNUAL/BIENNIAL growing to 0.3 m (1ft). The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil.",
15,Synonyms,C. umbellata. Greene.,
16,Plant Habitats,Bog Garden;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Leaves - raw or cooked and used as a vegetable[172, 183].",
20,Medicinal Uses,"Carminative: Reduces flatulence and expels gas from the intestines.,Digestive: Aids digestion.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Carminative  DigestiveThe plant is carminative and digestive[172].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors in most parts of this country. A polymorphic species, it is closely related to C. hirsuta[60]. The following notes are based on the general needs of the genus. Prefers a moist humus rich soil in shade or semi-shade[200] but succeeds in most soils that are not dry[1].",
26,Plant Propagation,Seed - sow spring or autumn in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
