,Attributes,Description,age
0,Latin Name,Anacyclus pyrethrum,
1,Common Name,"Mount Atlas Daisy, Chamomile Spanish, Pellitory",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,5-7,
4,Known Hazards,None known,
5,Habitats,Not known,
6,Range,"Mediterranean - Spain, Morocco and Algeria.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AnacyclusPyrethrum.jpg, https://pfaf.org/../Admin/PlantImages/AnacyclusPyrethrum2.jpg",
13,Summary,"Bloom Color: Red, White, YellowMain Bloom Time: Early summer, Late summer, Mid summer. Form: Prostrate, Spreading or horizontal.",
14,Physical Characteristics,"Anacyclus pyrethrum is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 6. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Acrid: Causes heat and irritation when applied to the skin.,Antirheumatic: Treats rheumatism.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Acrid  Antirheumatic  Epilepsy  OdontalgicThe root is a pungent acrid herb that stimulates the salivary glands and irritates the tissues, thereby increasing blood flow to the area[238]. It is used externally to treat toothache, facial neuralgia and chronic catarrh[238]. A gargle is used to soothe sore throats[254]. The root is harvested in the autumn and dried for later use[238]. In Ayurvedic medicine the root is considered to be tonic and is used in the treatment of paralysis and epilepsy[254]. The diluted essential oil in the root is used in mouthwashes and to treat toothaches[254]. This oil should not be used internally, except under professional supervision[254].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Alpine garden, Rock garden. Requires a well-drained soil in full sun[200]. Plants are intolerant of excessive wet, especially in the winter, and will do better if covered by a pane of glass in the winter[200]. This species is hardy to at least -5°c, probably more if the ground is very well-drained[200].  Special Features:Not North American native, Extended bloom season in Zones 9A and above.",
24,Plant Propagation,"Seed - requires about 3 weeks cold stratification. Germination is best at a temperature around 13 - 16°c[238]. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in the greenhouse for their first winter. Plant out in late spring or early summer[200]. Cuttings of softwood in the spring[200, 238].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
