,Attributes,Description
0,Latin Name,Salix alba vitellina
1,Common Name,Golden Willow
2,Family,Salicaceae
3,USDA hardiness,Coming soon
4,Known Hazards,Gastrointestinal bleeding & kidney damage possible. Avoid concurrent administration with other aspirin-like drugs. Avoid during pregnancy. Drug interactions associated with salicylates applicable [301].
5,Habitats,"Low lying or hilly ground, usually on wet soils[7]."
6,Range,Britain.
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SalixAlbaVitellina.jpg, https://pfaf.org/../Admin/PlantImages/SalixAlbaVitellina2.jpg"
13,Summary,
14,Physical Characteristics,"Salix alba vitellina is a deciduous Tree growing to 20 m (65ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 2 and is not frost tender.  It is in flower from April to May, and the seeds ripen in June. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Bees. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers  moist or  wet soil. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"- raw or cooked. It can be dried, ground into a powder and then added to cereal flour for use in making bread etc[2]. A very bitter flavour[115], it is a famine food that is only used when all else fails[172]. Leaves and young shoots - raw or cooked[2, 177]. Not very palatable[172]. They are used only in times of scarcity[105]. The leaves can be used as a tea substitute[61]."
