,Attributes,Description,age
0,Latin Name,Quercus emoryi,
1,Common Name,"Black Oak, Emory oak",
2,Family,Fagaceae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Canyons, dry foothills and mountain slopes, 1350 - 2350 metres[229], growing best in sheltered valleys[82].",
6,Range,"South-western N. America - W. Texas, New Mexico, Arizona and northern Mexico.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/QuercusEmoryi.jpg, https://pfaf.org/../Admin/PlantImages/QuercusEmoryi2.jpg",
13,Summary,,
14,Physical Characteristics,"Quercus emoryi is an evergreen Tree growing to 12 m (39ft 4in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender. It is in leaf all year, in flower in May, and the seeds ripen in September. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. Suitable for: medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.,
19,Edible Uses Description,"Seed - raw or cooked[257]. A sweet taste[63, 85, 161], it is an important item of food for the Indians in S. Arizona and northern Mexico and is sold in the local markets there[46, 82, 85]. The seed is up to 2cm long and 1cm thick[82, 200]. It can be dried, ground into a powder and used as a thickening in stews etc or mixed with cereals for making bread. If the seed contains bitter tannins, these can be leached out by thoroughly washing the seed in running water though many minerals will also be lost. Either the whole seed can be used or the seed can be dried and ground it into a powder. It can take several days or even weeks to properly leach whole seeds, one method was to wrap them in a cloth bag and place them in a stream. Leaching the powder is quicker. A simple taste test can tell when the tannin has been leached. The traditional method of preparing the seed was to bury it in boggy ground overwinter. The germinating seed was dug up in the spring when it would have lost most of its astringency. The roasted seed is a coffee substitute.",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  DysenteryAny galls produced on the tree are strongly astringent and can be used in the treatment of haemorrhages, chronic diarrhoea, dysentery etc[4].",
22,Other Uses,"Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A mulch of the leaves repels slugs, grubs etc, though fresh leaves should not be used as these can inhibit plant growth[20]. Oak galls are excrescences that are sometimes produced in great numbers on the tree and are caused by the activity of the larvae of different insects. The insects live inside these galls, obtaining their nutrient therein. When the insect pupates and leaves, the gall can be used as a rich source of tannin, that can also be used as a dyestuff[4].  - heavy, hard, strong, brittle, close grained[82]. Of little value commercially, though it is an important fuel in its native range[229].",
24,Cultivation Details,"Fodder: Mast: Fruits and seeds of shrubs, woody vines, trees, cacti, and other non-herbaceous vegetation available for animal consumption.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Staple Crop: Balanced carb: (0-15 percent protein, 0-15 percent oil, with at least one over 5 percent). The carbohydrates are from either starch or sugar. Annuals include maize, wheat, rice, and potato. Perennials include chestnuts, carob, perennial fruits, nuts, cereals, pseudocereals, woody pods, and acorns.,Wild Staple Crop: Some wild plants have strong historical or contemporary use. Although they are not cultivated crops, they may be wild-managed.",
