,Attributes,Description
0,Latin Name,Antirrhinum majus
1,Common Name,"Snapdragon, Garden snapdragon"
2,Family,Scrophulariaceae
3,USDA hardiness,5-10
4,Known Hazards,None known
5,Habitats,"Old walls, rocks and dry places[17, 100]."
6,Range,Europe. Naturalized in Britain[17].
7,Edibility Rating,(1 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AntirrhinumMajus.jpg, https://pfaf.org/../Admin/PlantImages/AntirrhinumMajus2.jpg"
13,Summary,"Bloom Color: Blue, Orange, Pink, Purple, Red, White, Yellow.Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer. Form: Upright or erect."
14,Physical Characteristics,"Antirrhinum majus is a PERENNIAL growing to 1 m (3ft 3in) by 0.2 m (0ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,oil that is little inferior to olive oil is said to be obtained from the seeds[4]. The report also says that the plant has been cultivated in Russia for this purpose[4]. The seeds are very small and I wonder about the authenticity of this report[K].
20,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Resolvent: Breaks down tumors. This might be placed under antitumor.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Bitter  Resolvent  StimulantThe leaves and flowers are antiphlogistic, bitter, resolvent and stimulant[7, 115]. They have been employed in poultices on tumours and ulcers[4]. It is effective in the treatment of all kinds of inflammation and is also used on haemorrhoids[7]. The plant is harvested in the summer when in flower and is dried for later use[7]."
22,Other Uses,"Dye: Plants that provide dyes.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses."
23,Other Uses Description,"A green dye is obtained from the flowers, it does not require a mordant[168]. Dark green and gold can also be obtained if a mordant is used[168]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Foundation, Massing, Specimen, Woodland garden. Prefers a light well drained loam and a sunny position[1, 200]. Plants are tolerant of clay and lime soils, and also grow well on old walls[200]. Plants are often grown as an annual since they usually degenerate in their second year[1]. They often self sow when well-sited[K]. There are many named forms, selected for their ornamental value[200].  Special Features:Not North American native, Naturalizing, Attracts butterflies, Suitable for cut flowers, Suitable for dried flowers, Fragrant flowers."
26,Plant Propagation,"Seed - surface sow March in a greenhouse. The seed usually germinates in 10 - 21 days at 18°c[134]. Cool nights assist germination[134]. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. The seed can also be sown in situ in July/August and will produce larger and more floriferous plants the following summer. Cuttings of half-ripe wood in September in a cold frame[200]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
