,Attributes,Description,age
0,Latin Name,Desmodium canadense,
1,Common Name,Showy tick-trefoil,
2,Family,Leguminosae,
3,USDA hardiness,3-6,
4,Known Hazards,None Known,
5,Habitats,"Moist to mesic black soil prairies, moist meadows along rivers, borders of lakes, thickets, limestone glades, and areas along railroads where prairie remnants occur.",
6,Range,Native to eastern North America.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Desmodium_canadense1.JPEG, https://pfaf.org/../Admin/PlantImages/Desmodium_canadense2.JPEG",
13,Summary,,
14,Physical Characteristics,"Desmodium canadense is a PERENNIAL growing to 0.9 m (3ft) by 0.6 m (2ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Hedysarum canadense L. [Spelling variant]. Hedysarum canadensis L. Meibomia canadensis (L.) Kuntze.,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,"Nitrogen Fixer: A member of the Legume Family, it improves the soil by adding nitrogen. Dynamic Accumulator: Deep Taproot. Wildlife Food: The seeds are used by a variety of birds and other wildlife. Like many other members of the Bean family, this plant is highly edible to various mammalian herbivores, including deer, rabbits, groundhogs, and livestock. Some upland gamebirds and small rodents eat the seeds, including the Bobwhite, Wild Turkey, and White-Footed Mouse. Insectory. Cut flowers.",
22,Cultivation Details,,
23,Cultivation Details Description,"An erect herbaceous perennial forb. Sun: Full Sun, Partial Shade. Soil Type: Loamy, Silty. Soil Moisture: Moderate, Dry. Soil pH: 5.0 - 8.0. Indifferent to soil acidity. Growth Rate: Moderate. Life Span: Long-Lived Perennial. Stand Persistence: Long. Form: Upright. Texture: Medium. Minimum Root Depth: 0.2m or 8 inches. Root Type: Rhizome. Seasonal Interest: Summer. Fruit Type: Pod. Flower Color: Pink. USDA Hardiness Zones: 3 - 8. Drought: Tolerant. Flood: Moderate. Salt: Moderate. Soil Compaction: Moderate. Mowing: Tolerant. Fire Damage: Tolerant. Cold Injury: Infrequent. Disease Issues: Minor. Insect/Pest Damage: Minor. Growing Season: Warm. Bloom Time: Summer - Late Summer [318-1]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2]. The root pattern is a tap root similar to a carrot going directly down [1-2].",
24,Plant Propagation,"Seed. Stratify seed at 33-38 deg. F for 10 days, need scarification.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
