,Attributes,Description,age
0,Latin Name,Salvia viridis,
1,Common Name,"Clary, Annual clary",
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Rocky places and other dry habitats, always on limestone[45, 89].",
6,Range,S. Europe.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SalviaViridis.jpg, https://pfaf.org/../Admin/PlantImages/SalviaViridis2.jpg",
13,Summary,,
14,Physical Characteristics,"Salvia viridis is a ANNUAL growing to 0.5 m (1ft 8in) by 0.2 m (0ft 8in).  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,S. horminum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Leaves - raw or cooked[183]. They are very aromatic and are added to salads, soups and cooked greens[177, 183]. They are also used as a flavouring[2, 105, 177]. Seed - cooked or used as a flavouring[183]. The leaves and the seeds, when added to fermenting liquors, greatly increase the potency of the brew[4]. An essential oil is obtained from the plant and is used for flavouring certain beers and wines[183, 238].",
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Aromatic: Having an agreeable odour and stimulant qualities.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  AromaticThe leaves and flowering stems are aromatic and antiseptic[238]. They make a good gargle for treating sore gums[4].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a very well-drained light sandy soil in a sunny position[108, 200]. Prefers a rich soil[1]. Plants can be killed by excessive winter wet[200]. The plant is strongly aromatic[200]. The flowers can be air-dried and used as everlasting flowers[200]. A good bee plant[46]. Members of this genus are rarely if ever troubled by browsing deer[233].",
26,Plant Propagation,"Seed - sow March/April in a greenhouse[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in early summer.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
