,Attributes,Description,age
0,Latin Name,Commiphora wightii,
1,Common Name,"Guggul, Indian bdellium-tree",
2,Family,Burseraceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Rocky and open hilly areas or rough terrain and sandy tracts in warm and semiarid to arid areas at elevations from 250 - 1,800 metres[ 303 ].",
6,Range,"E. Asia - Pakistan, central and northern India.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Commiphora wightii 1.jpg, https://pfaf.org/../Admin/PlantImages/Commiphora wightii-resin 2.jpg",
13,Summary,"Guggul, Commiphora wightii, is a flowering small tree or shrub grown in northern Africa to Central Asia. It reaches up to 4 m in height. It has thin papery bark, thorny branches, simple or trifoliate leaves, red to pink flowers, and small round fruits. The plant's bark yields gummy resin that is commonly used in perfumery and in incense. C. wightii is used in Ayurvedic medicine. In fact, its extensive use in India has resulted to scarcity in Gujarat and Rajastan and it has been enlisted as endangered species. The gum extract is believed to decrease cholesterol synthesis in the liver. It is used to treat muscular rheumatism. Young branches are used as a toothbrush.",
14,Physical Characteristics,"Commiphora wightii is a deciduous Shrub growing to 4 m (13ft) by 4 m (13ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Commiphora roxburghii (Stocks) Engl.,
16,Plant Habitats,,
17,Edible Parts,,
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.",
19,Edible Uses Description,pungent gum is obtained from the bark[ 301 ].,
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Anticholesterolemic: Prevents the build up of cholesterol.,Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aphrodisiac: Increases the sexual appetite.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Carminative: Reduces flatulence and expels gas from the intestines.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Anticholesterolemic  Antirheumatic  Antiseptic  Antispasmodic  Aphrodisiac  Astringent  Carminative  Demulcent  Emmenagogue  Expectorant  StomachicThe resin is alterative, antiseptic, antispasmodic, aphrodisiac, astringent, carminative, demulcent, emmenagogue, expectorant and stomachic[ 46 , 240 ]. It is used in the treatment of muscular rheumatism[ 46 ]. The gum resin has been used extensively by Ayurvedic physicians for centuries to treat a wide variety of disorders[ 303 ]. It is a natural health product, used primarily to reduce elevated blood cholesterol levels[ 303 ]. It has been used for many years as a hypocholesterolemic agent in India, where it is has received prescription drug status, due to its high level of efficacy as determined by clinical trials[ 303 ].",
22,Other Uses,"Cosmetic: Used to improve the physical appearence of a person.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Hedge: Plants that can be grown as hedges.,Incense: Aromatic plants that can be burnt to impart a pleasant smell, repel insects and disinfect closed areas.,Resin: Used in perfumery, medicines, paints, soap making etc. This also includes turpentine, which is extracted from many resins and used as a preservative, water proofer etc,,Teeth: Plants used to clean and care for the teeth.",
