,Attributes,Description
0,Latin Name,Pinus sabiniana
1,Common Name,"Digger Pine, California foothill pine, Bull Pine, Gray Pine, Digger Pine"
2,Family,Pinaceae
3,USDA hardiness,8-10
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222]."
5,Habitats,"Scattered singly or in small groups on dry rocky hillsides, 150 - 1200 metres[43, 82]."
6,Range,South-western N. America - California.
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusSabiniana.jpg, https://pfaf.org/../Admin/PlantImages/PinusSabiniana2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval."
14,Physical Characteristics,"Pinus sabiniana is an evergreen Tree growing to 25 m (82ft 0in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from May to June, and the seeds ripen from January to February. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,"Flowers: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans."
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"raw or cooked[1, 4, 11, 46, 63, 257]. Rich in oil[183]. Sweet, large and slightly resinous[82, 92, 94, 105], it makes an excellent staple food[K]. The seed is quite large, up to 25mm long and 8mm wide with a thick shell[82, 200]. An important food source for local Indians[82]. The seed contains 28% protein and 51% fatty oil[213]. The green cones, roasted for about 20 minutes, are soft and syrupy in their centre[183]. They are much relished by local Indians[94]. Inner bark - raw or cooked[257]. The inner bark can be used fresh or it can be dried, ground into a powder and used as a thickener in soups or can be added to cereal flours when making bread etc. An emergency food, it is only used when better foods are not available[257]. A gummy exudation from the tree is chewed[161, 213]. A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200]. The leaves are used as a tea substitute[183]."
20,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Skin: Plants used in miscellaneous treatments for the skin.,Vermifuge: Expels and kills internal parasites.,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  Antiseptic  Diuretic  Pectoral  Poultice  Rubefacient  Skin  Vermifuge  VulneraryThe turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient and vermifuge[4, 94]. It is a valuable remedy used internally in the treatment of kidney and bladder complaints and is used both internally and as a rub and steam bath in the treatment of rheumatic affections[4]. It is also very beneficial to the respiratory system and so is useful in treating diseases of the mucous membranes and respiratory complaints such as coughs, colds, influenza and TB[4]. Externally it is a very beneficial treatment for a variety of skin complaints, wounds, sores, burns, boils etc and is used in the form of liniment plasters, poultices, herbal steam baths and inhalers[4]. The yellow pitch-like gum is used as a protective healing covering for burns and sores[213]. The twigs are used in sweat-baths to treat rheumatism[213]. They are laid over hot rocks, the patient lies on them and water is occasionally sprinkled onto the rocks so that steam plus the volatile oil from the pine are constantly given off. The patient remains for 8 - 10 hours, sweating profusely and is said to invariably be able to move without pain afterwards[213]."
22,Other Uses,"Adhesive: Glues.,Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Dye: Plants that provide dyes.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Herbicide: Plants or plant extracts that can inhibit the growth of other plants.,Wood: A list of the trees and shrubs that are noted for having useful wood."
