,Attributes,Description,age
0,Latin Name,Hippuris vulgaris,
1,Common Name,"Common Marestail, Common mare's-tail",
2,Family,Hippuridaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Pond margins, ditches etc, preferring base-rich water[17].",
6,Range,"Most of Europe, including Britain, south and east to N. Africa, western and northern Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Wet Soil,Water Plants,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HippurisVulgaris.jpg, https://pfaf.org/../Admin/PlantImages/HippurisVulgaris2.jpg",
13,Summary,,
14,Physical Characteristics,"Hippuris vulgaris is a PERENNIAL growing to 0.5 m (1ft 8in).  It is in flower from June to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  wet soil and can grow in water.",
15,Synonyms,H. tetraphylla.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and young shoots - raw or cooked[46, 61, 85, 257]. Used to make soups[257]. They are best harvested from autumn to spring, even the brown overwintered stems in spring can be used[172].",
20,Medicinal Uses,Vulnerary: Promotes the healing of wounds.,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.VulneraryThe whole plant is an effective vulnerary, the juice being taken internally or applied externally[4, 172].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a wet soil or shallow water, preferring one that is base-rich[17]. Dislikes shade. Plants have a spreading root system and can be very invasive[1].",
26,Plant Propagation,"Seed. We have no details on this species but suggest sowing it as soon as it is ripe in a cold frame. The plant spreads vegetatively so vigorously, however, that you probably won't have to worry about growing it from seed. Division in spring. Division is very easy and can be carried out at any time in the growing season. The divisions can be replanted direct into their permanent positions.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
