,Attributes,Description
0,Latin Name,Verbascum densiflorum
1,Common Name,Mullein
2,Family,Scrophulariaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Waste places, railway embankments and similar dry sunny localities[9]."
6,Range,C. Europe. Occasionally naturalized in Britain[17].
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/VerbascumDensiflorum.jpg, https://pfaf.org/../Admin/PlantImages/VerbascumDensiflorum2.jpg"
13,Summary,
14,Physical Characteristics,"Verbascum densiflorum is a BIENNIAL growing to 1.2 m (4ft) by 0.6 m (2ft in).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,V. thapsiforme. Schrader.
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emollient: Softens the skin, causing warmth and moisture.,Expectorant: Clears phlegm from the chest by inducing coughing.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Vulnerary: Promotes the healing of wounds."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antirheumatic  Antiseptic  Astringent  Demulcent  Diuretic  Emollient  Expectorant  Pectoral  VulneraryThe flowers and leaves are anodyne, antiseptic, astringent, demulcent, emollient, expectorant and vulnerary[4, 9, 13, 21, 46, 53, 165, 238]. An infusion is used internally in the treatment of various respiratory complaints including coughs, bronchitis, asthma and throat irritations[9, 238]. An infusion of the fresh or dried flowers in olive oil is used to treat earaches, sores, wounds, boils etc[238]. The plant is harvested when in flower and should be dried quickly and with care or it will lose its medicinal qualities[9, 238]."
20,Other Uses,
21,Other Uses Description,Dynamic accumulator.
22,Cultivation Details,
23,Cultivation Details Description,"Succeeds in most well-drained soils, including dry ones, preferring a sunny position[200]. Dislikes shade and wet soils[200]. Thrives on chalk[200]. Prefers a light soil[200]. Plants are hardy to about -20°c[187]. This species is closely related to V. phlomoides[200]. Hybridizes with other members of this genus, though the progeny are usually sterile[200]."
24,Plant Propagation,"Seed - sow late spring to early summer in a cold frame and only just cover the seed[200]. Germination usually takes place within 2 - 3 weeks. When they are large enough to handle, prick out the seedlings into individual pots and plant them out in late summer. The seed has a long viability[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
