,Attributes,Description,age
0,Latin Name,Veronica agrestis,
1,Common Name,"Field Speedwell, Green field speedwell",
2,Family,Scrophulariaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Cultivated ground throughout Britain, common in the north, local in the south[17].",
6,Range,"Europe, including Britain, from Norway south and east to N. Africa, W. Asia.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/VeronicaAgrestis.jpg, https://pfaf.org/../Admin/PlantImages/VeronicaAgrestis2.jpg",
13,Summary,,
14,Physical Characteristics,"Veronica agrestis is a ANNUAL growing to 0.1 m (0ft 4in). It is in leaf all year, in flower all year. The species is hermaphrodite (has both male and female organs) and is pollinated by Dryoptera, hymenoptera. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and young shoots - raw or cooked. A bitter flavour[K]. A famine food, it is only used when all else fails[179].",
20,Medicinal Uses,"Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Women's complaintsA decoction of the plant is used in the treatment of dysmenorrhoea and haemorrhage[218].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Easily grown in a moderately fertile moisture retentive well drained soil[200]. Prefers cool summers[200].,
26,Plant Propagation,Seed - sow spring or autumn in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
