,Attributes,Description
0,Latin Name,Limonium carolinianum
1,Common Name,"Sea Lavender, Lavender thrift"
2,Family,Plumbaginaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,Coastal salt flats[200].
6,Range,Eastern N. America - Labrador to Florida and Texas.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LimoniumCarolinianum.jpg, https://pfaf.org/../Admin/PlantImages/LimoniumCarolinianum2.jpg"
13,Summary,
14,Physical Characteristics,"Limonium carolinianum is a PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,Statice caroliniana.
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  DysenteryThe roots contain tannin and are powerfully astringent[4, 207]. A decoction of the root has long been used as a popular domestic remedy for diarrhoea, dysentery etc and are also used to treat sore mouths, cankers etc[4, 207]. The dried and powdered root is applied to old ulcers or piles[4]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,Requires a well drained soil and a sunny position[200]. Plants are well-suited to coastal gardens and dry soils[200]. Hardy to about -20°c[200].
24,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring. Very difficult[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
