,Attributes,Description
0,Latin Name,Pouteria guianensis
1,Common Name,Asepoko.
2,Family,Sapotaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,Rainforests[422 ].
6,Range,"S. America - Brazil, Bolivia, Peru, Colombia, Venezuela, the Guyanas and north to Trinidad."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Pouteria_guianensis1.JPEG, https://pfaf.org/../Admin/PlantImages/Pouteria_guianensis2.JPEG"
13,Summary,
14,Physical Characteristics,"Pouteria guianensis is an evergreen Tree growing to 25 m (82ft) by 20 m (65ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Chaetocarpus pouteria J.F.Gmel. Krugella hartii Pierre Labatia pedunculata Willd. Labatia tovarensis Engl. Lucuma hartii Hemsl. Lucuma huallagae Standl. Pouteria cuatrecasasii Aubrév. Pouteria demerarae Sandwith Pouteria glazioviana Dubard Pouteria hartii (Hemsl.) Dubard Pouteria obidensis Huber Pouteria pedunculata (Willd.) Poir. Pouteria tovarensis Engl.
16,Plant Habitats,
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,Fruit - raw[422 ]. The pulp is firm and sweet tasting[422 ]. The fruit is 45 - 50mm long and 40 - 53cm wide[422 ].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,"The heartwood is a light to dark brown; the sapwood is pale brown. The grain is straight, there is no distinctive taste or aroma. The wood is very hard, strong and durable, resisting attacts of fungi and insects. It has a high silica content making it difficult to saw and giving it a high blunting effect; planing is moderately easy, The wood is used for purposes such as construction, making furniture[46 ]. Industrial crop: Hydrocarbon."
24,Cultivation Details,"Industrial Crop: Hydrocarbon: Materials, chemicals and energy include bioplastics, rubber, biomass products gasoline, jet fuel, diesel, butane, propane, biogas. Plants are usually resprouting plants and saps.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
25,Cultivation Details Description,Industrial Crop: Hydrocarbon  Management: Standard  Regional CropHumid tropics. A regional crop.
26,Plant Propagation,Seed
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
