,Attributes,Description,age
0,Latin Name,Heracleum sphondylium sibiricum,
1,Common Name,,
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"Many members of this genus contain furanocoumarins. These have carcinogenic, mutagenic and phototoxic properties. This sub-species is said to be non-toxic[65].",
5,Habitats,Grassy places and rough ground.,
6,Range,N.E. to C. Europe.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Heracleum sphondylium sibiricum is a BIENNIAL growing to 1.8 m (6ft).  It is not frost tender.  It is in flower from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,H. flavescens. Blume. H. sibiricum. L.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ,Stem: this often intergrades into leaves.",
18,Edible Uses,Sweetener: includes sugar substitutes.,
19,Edible Uses Description,"Stem and young shoots - raw or cooked[5, 7, 9, 17]. Used as a green vegetable, when harvested just as they are sprouting from the ground they are somewhat like asparagus in flavour[183]. The rind is somewhat acrid[115]. A sweet substance resembling sugar forms on the dried stems[115]. A great delicacy[2, 183]. The peduncles, before flowering, can be eaten as a vegetable or added to soups[183]. Root[7]. No further details are given.",
20,Medicinal Uses,"Aphrodisiac: Increases the sexual appetite.,Digestive: Aids digestion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Sedative: Gently calms, reducing nervousness, distress and irritation.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Aphrodisiac  Digestive  Expectorant  SedativeThe whole plant, harvested shortly before or at flowering time, is aphrodisiac, digestive, mildly expectorant and sedative[7, 9]. It is used in the treatment of laryngitis and bronchitis, though it can cause allergic dermatitis in some people[9].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any ordinary garden soil, doing best in moist soils or deep woodland[1]. This species contains a large number of sub-species. This sub-species is said to be free of toxic substances[65]. A good bee plant[108].",
26,Plant Propagation,Seed - sow mid to late spring or early autumn in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
