,Attributes,Description
0,Latin Name,Silene gallica
1,Common Name,common catchfly
2,Family,Caryophyllaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Sandy or gravelly fields and waste places[17].
6,Range,"Central and southern Europe, including Britain."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SileneGallica.jpg, https://pfaf.org/../Admin/PlantImages/SileneGallica2.jpg"
13,Summary,
14,Physical Characteristics,"Silene gallica is a ANNUAL growing to 0.4 m (1ft 4in).  It is in flower from June to October, and the seeds ripen from July to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Lepidoptera (Moths & Butterflies), bees.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,Silene anglica. Silene quinquevulnera.
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Emollient: Softens the skin, causing warmth and moisture.,Ophthalmic: Treats eye complaints."
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Emollient  OphthalmicThe plant is said to be emollient and is used in baths or as a fumigant[240]. The juice of the plant is used in the treatment of ophthalmia[240].
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Prefers a well-drained moisture retentive light loamy soil in a sunny position[1, 200]."
24,Plant Propagation,Seed - sow spring in situ.
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
