,Attributes,Description
0,Latin Name,Allium tuberosum
1,Common Name,"Garlic Chives, Chinese chives, Oriental Chives,"
2,Family,Alliaceae
3,USDA hardiness,4-8
4,Known Hazards,"Although no individual reports regarding this species have been seen, there have been cases of poisoning caused by the consumption, in very large quantities and by some mammals, of certain members of this genus. Dogs seem to be particularly susceptible[76]."
5,Habitats,Not known in a truly wild situation.
6,Range,E. Asia? Original habitat is obscure.
7,Edibility Rating,(5 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlliumTuberosum.jpg, https://pfaf.org/../Admin/PlantImages/AlliumTuberosum2.jpg"
13,Summary,"Bloom Color: White.Main Bloom Time: Early fall, Late summer, Late fall, Mid fall. Form: Upright or erect."
14,Physical Characteristics,"Allium tuberosum is a BULB growing to 0.3 m (1ft) by 0.3 m (1ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender.  It is in flower from August to September, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"ves - raw or cooked[1, 15, 46, 52, 88]. A mild flavour, somewhat like a cross between garlic and chives[K], they are delicious in salads[183]. The flavour is destroyed by lengthy cooking[238]. The leaves are available from early spring until late in the autumn[K]. They contain about 2.6% protein, 0.6% fat, 2.4% carbohydrate, 0.95% ash. They also contain small amounts of vitamins A, B1 and C[179]. The rather small bulbs are about 10mm in diameter and are produced in clusters on a short rhizome[200]. Flowers and flower buds - raw or cooked[52, 88, 183]. A delicious flavouring and pretty garnish for the autumn salad bowl[K]. Root - raw or cooked. An edible oil is obtained from the seed[183]."
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Cardiac: Used in the treatment of heart problems.,Digestive: Aids digestion.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Cardiac  Digestive  Stomachic  Tonic  UrinaryThe whole plant is antibacterial, cardiac, depurative, digestive, stimulant, stomachic and tonic[61, 174, 218]. It is an anti-emetic herb that improves kidney function[238]. It is used internally to treat urinary incontinence, kidney and bladder weaknesses etc[238]. The seed is carminative and stomachic[218]. They are used in India in the treatment of spermatorrhoea[240]. The leaves and the bulbs are applied to bites, cuts and wounds[218]."
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc."
23,Other Uses Description,The juice of the plant is used as a moth repellent. The whole plant is said to repel insects and moles[20].
24,Cultivation Details,
