,Attributes,Description
0,Latin Name,Peucedanum officinale
1,Common Name,Hog's Fennel
2,Family,Apiaceae or Umbelliferae
3,USDA hardiness,Coming soon
4,Known Hazards,"Skin contact with the sap of this plant is said to cause photo-sensitivity and/or dermatitis in some people[65, 218]. It is also said to contain the alleged 'psychotroph' myristicine[218]."
5,Habitats,Banks near the sea[17] and in grassland[50]. Salt marshes[4].
6,Range,"Europe, including Britain, from Germany south and east to Portugal, central Russia and the Balkans."
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PeucedanumOfficinale.jpg, https://pfaf.org/../Admin/PlantImages/PeucedanumOfficinale2.jpg"
13,Summary,
14,Physical Characteristics,"Peucedanum officinale is a PERENNIAL growing to 1.2 m (4ft).  It is in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Meadow; Cultivated Beds;
17,Edible Parts,
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.
19,Edible Uses Description,None known
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aperient: A mild laxative.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antispasmodic  Aperient  Diaphoretic  Diuretic  PectoralThe plant is anodyne, antispasmodic, aperient, diaphoretic, diuretic and pectoral[4, 9, 46]. An infusion is used in the treatment of coughs, bronchial catarrh etc[9]. The root is mainly used, it is harvested in the spring or autumn and dried for later use[9]. A homeopathic remedy is made from the roots[9]. It is used in the treatment of bronchial catarrh, coughs, intermittent fevers and to stimulate menstrual flow[9]."
22,Other Uses,"Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc."
23,Other Uses Description,"Yields a gum, similar to ' Ammoniac' (which is obtained from Ferula communis)[46, 61]. The root is wounded in the spring and then yields a considerable quantity of a yellowish-green juice which dries into a gummy resin and retains the strong sulphur-like smell of the plant[4]. The gum of Ferula communis is used as an incense[4] and also has medicinal value[1]."
24,Cultivation Details,
25,Cultivation Details Description,"An easily grown plant, it succeeds in any moisture-retentive soil in a sunny position[200]. Suitable for group plantings in the wild garden[200]."
26,Plant Propagation,"Seed - we have no information on this species but suggest sowing the seed in a cold frame as soon as it is ripe if this is possible otherwise in early spring. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
