,Attributes,Description,age
0,Latin Name,Beilschmiedia tawa,
1,Common Name,Tawa,
2,Family,Lauraceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Shady moist forests in lowland and lower montane areas on North and South Islands, south to 42° S[44].",
6,Range,New Zealand.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BeilschmiediaTawa.jpg, https://pfaf.org/../Admin/PlantImages/BeilschmiediaTawa2.jpg",
13,Summary,,
14,Physical Characteristics,"Beilschmiedia tawa is an evergreen Tree growing to 25 m (82ft 0in). The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Uses Description,"Fruit - raw or cooked[46, 61, 128, 153]. A sweet taste when it is fully ripe[173]. Seed - cooked[153]. It is usually steamed and then dried, when it will store in good condition for several years[173].",
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,44,
24,Plant Propagation,,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
