,Attributes,Description,age
0,Latin Name,Citrullus lanatus,
1,Common Name,Water Melon,
2,Family,Cucurbitaceae,
3,USDA hardiness,8-11,
4,Known Hazards,The sprouting seed produces a toxic substance in its embryo[65].,
5,Habitats,A weed of roadsides and open ground in desert areas[117].,
6,Range,Tropical and S. Africa.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CitrullusLanatus.gif, https://pfaf.org/../Admin/PlantImages/CitrullusLanatus2.gif",
13,Summary,,
14,Physical Characteristics,"Citrullus lanatus is a ANNUAL growing to 0.5 m (1ft 8in) by 2 m (6ft).  See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender.  It is in flower from July to August. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,C. vulgaris.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Fruit: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: Oil,Oil: ,Oil: ,Pectin: a substance that is used to thicken jams etc and as a culture medium in laboratories.",
