,Attributes,Description
0,Latin Name,Cephalanthus occidentalis
1,Common Name,"Button Bush, Common buttonbush, Button Willow, Honey Bells, Buttonbush"
2,Family,Rubiaceae
3,USDA hardiness,4-10
4,Known Hazards,"The leaves contain glucosides and can be toxic in large doses. Symptoms include vomiting, convulsions, chronic spasms and muscular paralysis[274]."
5,Habitats,"A lowland species, growing along the edges of streams, rivers, lakes, swamps and wet floodplains[229]."
6,Range,"Eastern N. America - Nova Scotia to Florida, west to Minnesota and California"
7,Edibility Rating,(0 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CephalanthusOccidentalis.jpg, https://pfaf.org/../Admin/PlantImages/CephalanthusOccidentalis2.jpg"
13,Summary,"Bloom Color: White.Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Rounded."
14,Physical Characteristics,"Cephalanthus occidentalis is a deciduous Shrub growing to 7 m (23ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower in August, and the seeds ripen in October. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid and neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; Bog Garden;
17,Edible Uses Description,None known
18,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Emetic: Induces vomiting.,Febrifuge: Reduces fevers.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Ophthalmic: Treats eye complaints.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Diaphoretic  Diuretic  Dysentery  Emetic  Febrifuge  Laxative  Malaria  Odontalgic  Ophthalmic  TonicButton bush was often employed medicinally by native North American Indian tribes who used it to treat a range of ailments[257]. It is little used in modern herbalism. A tea made from the bark is astringent, emetic, febrifuge and tonic[61, 222]. A strong decoction has been used to treat diarrhoea and dysentery, stomach complaints, haemorrhages etc[257]. It has been used as a wash for eye inflammations[222]. A decoction of either the roots or the fruits have been used as a laxative to treat constipation[257] The leaves are astringent, diaphoretic, diuretic and tonic[61, 222]. A tea has been used to check menstrual flow and to treat fevers, kidney stones, pleurisy etc[222]. The plant has a folk reputation for relieving malaria[222]. The inner bark has been chewed in the treatment of toothaches[222]."
20,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
21,Other Uses Description,"- light, tough. Of no commercial value[229]."
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Massing. An easily grown plant[1], it prefers an open position in a moisture retentive or wet neutral to acid humus-rich soil[200]. Dislikes dryness at the roots[11]. A calcifuge plant, it dislikes alkaline soils[200]. Requires a sunny position[184]. Plants are hardy to about -25°c[184]. A fast-growing but short-lived species in the wild[229]. The flowers, and the dried leaves, have a soft sweet fragrance like newly mown hay[245]. A good bee plant[149]. Plants are sometimes evergreen[200].  Special Features:North American native, All or parts of this plant are poisonous, Wetlands plant, Attracts butterflies, Fragrant flowers, Attractive flowers or blooms."
24,Plant Propagation,"Seed - we have no details on this plant but would suggest sowing the seed as soon as it is ripe in an acid compost in a cold frame. Sow stored seed in late winter in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in a cold frame for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of soft or semi-ripe wood, July in a frame[200]. Layering."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
