,Attributes,Description,age
0,Latin Name,Prosopis chilensis,
1,Common Name,"Chilean algarrobo, Chilean mesquite",
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"A common ruderal weed, coming up singly and in groups along roadsides, round habitations, on refuse dumps and in other disturbed habitats; in arid and semi-arid regions[303 ].",
6,Range,"S. America - Chile, Argentina, Bolivia, Peru.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Prosopis_chilensis_1.JPEG, https://pfaf.org/../Admin/PlantImages/Prosopis_chilensis_2.JPEG",
13,Summary,,
14,Physical Characteristics,"Prosopis chilensis is a deciduous Tree growing to 12 m (39ft) by 8 m (26ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. The plant is not self-fertile. It can fix Nitrogen.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,Acacia siliquastrum Cav. ex Lag. Ceratonia chilensis Molina Mimosa siliquastrum Cav. Prosopis schinopoma Stuck. Prosopis siliquastrum (Cav. ex Lag.) DC.,
16,Plant Habitats,,
17,Edible Parts,"Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,,
19,Edible Uses Description,"The seedpods contain a sweet, edible pulp surrounding the seeds[317 ]. They can be used to make a drink[418 ]. The pods are dried and then ground into a powder[303 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,
