,Attributes,Description,age
0,Latin Name,Couma macrocarpa,
1,Common Name,"Barca, Milk Tree, Couba, Sorva, Sorva grande",
2,Family,Apocynaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Handling plant may cause skin irritation or allergic reaction,
5,Habitats,"Low wet mixed forest, or often seen in cleared pastures, at or a little above sea level[ 331 ]. A climax tree of the rainforest, found mainly on well-drained sites in upland areas of the Amazon[ 625 ].",
6,Range,"S. America - Brazil, Bolivia, Peru, Ecuador, Colombia, Venezuela, Guyana; C. America - Panama to Guatemala.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Couma macrocarpa 1.jpg, https://pfaf.org/../Admin/PlantImages/Couma macrocarpa 2.jpg",
13,Summary,"Other common names are Milk Tree, Couba, Sorva, Sorva Grande, Leche Caspi, Leche Huayo, Aso, Fransoco, and Wansoka.Native to Central and South America, Barca or Couma macrocarpa is a large tropical tree up to 40 m tall with oval leaves in groups of three. The flowers are small. The bark is thick and dark-coloured. The stem yields edible and sweet latex which can also be used in the treatment of amoebiasis and in making chewing gum. The globose, yellow-green fruit is eaten raw. It has sweet and succulent pulp. Infusion of leaves is used as a beverage. The latex is known as glutta-percha and has a wide range of uses like as insulating material for electricity wiring, or moulded into ornate furniture, pistol grips, etc. Further, it is used as the core of golf ball and in modern dentistry. The wood is used for interior millwork, general construction, furniture components, fibreboard, boxes, and crates. Amazon, Belize, Bolivia, Brazil, Caribbean, Central America, Colombia, Costa Rica, Ecuador, Guatemala, Guianas, Guyana, Nicaragua, Panama, Peru, South America, Suriname, Venezuela. Also known as: Leche caspi, Leche huayo, Aso, Fransoco, Wansoka, sorva, cow tree.",
