,Attributes,Description,age
0,Latin Name,Argemone mexicana,
1,Common Name,"Prickly Poppy, Mexican pricklypoppy",
2,Family,Papaveraceae,
3,USDA hardiness,7-10,
4,Known Hazards,"All parts of the plant, including the seed, contain toxic alkaloids[175].",
5,Habitats,"Dry soils along roadsides and in waste places and fields[72, 192].",
6,Range,South-western N. America. Naturalized in C. and S. Europe[50].,
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ArgemoneMexicana.jpg, https://pfaf.org/../Admin/PlantImages/ArgemoneMexicana2.jpg",
13,Summary,A hardy pioneering poppy species with yellow flowers from Mexico and now widely naturalized in many parts of the world. Some very useful medicinal qualities and some suggestions that the leaves can be eaten. The seed oil is used for lighting and soap and potentially may be a Biodiesel. Common Names: Mexican pricklepoppy; Mexican pricklypoppy; Mexican thistle; prickly poppy; yellow thistle. Spanish: adormidera espinosa; cardo blanco; chicalote. French: argémone du Mexique; argemone mexicaine; pavot epineux. Portuguese: papoula-do-Mexico. Argentina: cardo amarillo. Bangladesh: Shialkata. Brazil: cardo-amarelo; cardo-santa; cardo-santa-maria; figo-do-inferno; papoula-de-espinho; papoula-espinhosa. Germany: Mexikanischer Stachelmohn. Haiti: chardon béni. India: agara; bharband; bharbhar; brahamadandi; bramandandu; kantakusama; katelisatyanasi; satyonasi. Indonesia: droedjoe; tjelangkringan. Italy: papavero messicano. Japan: Azami-Geshi. Kenya: ekijembajembe; mkumajalaga. Mauritius: chardon du pays. Mexico: chicalote. Myanmar: kye-ja. Netherlands: stekelpapaver. Niger: Boginahi; Dàyí gííwáá; Hákóórín kádà; Káákí rúwàn Allàh; Kàankámárkà tà bíí kà; kamukamu; Kánkààmáá; Karanko; Kùùrár fataakee; Kwarakko; Kwaranko; Wagiri; Wasiri. Nigeria: Boginahi; Dàyí gííwáá; Hákóórín kádà; Káákí rúwàn Allàh; Kàankámárkà tà bíí kà; kamukamu; Kánkààmáá; Karanko; Kùùrár fataakee; Kwarakko; Kwaranko; Wagiri; Wasiri. Pakistan: kanderi; kundiari; sialkanta. Paraguay: Cardo santo. Puerto Rico: cardosanto. South Africa: yellow-flowered Mexican poppy. Zimbabwe: umjelemani.,
14,Physical Characteristics,"Argemone mexicana is a PERENNIAL growing to 0.6 m (2ft) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs). The plant is self-fertile.  Suitable for: light (sandy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,A. ochroleuca.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"ves[177] No further details are given but caution is advised, see the notes on toxicity at the top of the page.",
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Analgesic: Relieves pain.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Antitussive: Prevents or relieves coughing.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Emetic: Induces vomiting.,Expectorant: Clears phlegm from the chest by inducing coughing.,Hallucinogenic: Causes the mind to hallucinate.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Skin: Plants used in miscellaneous treatments for the skin.,Warts: Used in the treatment of warts, corns etc.",
