,Attributes,Description
0,Latin Name,Sophora japonica
1,Common Name,"Japanese Pagoda Tree, Scholar Tree"
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,4-9
4,Known Hazards,"The plant contains cytosine, which resembles nicotine and is similarly toxic[238]."
5,Habitats,Open country between 300 and 1000 metres in W. China[109].
6,Range,"E. Asia - N. China, Japan, Korea."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SophoraJaponica.jpg, https://pfaf.org/../Admin/PlantImages/SophoraJaponica2.jpg"
13,Summary,"Bloom Color: White, Yellow. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Rounded."
14,Physical Characteristics,"Sophora japonica is a deciduous Tree growing to 20 m (65ft) by 20 m (65ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower in September, and the seeds ripen in November. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought. It can tolerate atmospheric pollution."
15,Synonyms,Styphnolobium japonicum
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,"Rutin: often used as a food supplement.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"eaYoung leaves and flowers - cooked[177, 183]. The leaves need to be cooked in three lots of water in order to remove the bitterness[179]. This will also remove most of the vitamins and minerals[K]. The leaves are a rich source of rutin, they contain much more than the usual commercial source, buckwheat (Fagopyrum esculentum)[174]. The ovaries, before the flowers open, contain up to 40% rutin[218]. A tea can be made from the young leaves and flowers[183]. An edible starch is obtained from the seed[183]."
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Antibacterial: Kills bacteria.,Anticholesterolemic: Prevents the build up of cholesterol.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Emollient: Softens the skin, causing warmth and moisture.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Febrifuge: Reduces fevers.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Skin: Plants used in miscellaneous treatments for the skin.,Styptic: An astringent that stops bleeding by contracting the blood vessels.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
