,Attributes,Description
0,Latin Name,Cannabis sativa
1,Common Name,"Hemp, Marijuana"
2,Family,Cannabidaceae
3,USDA hardiness,8-11
4,Known Hazards,"The plant is a narcotic (legally) in some countries[19, 76]. Its action is almost entirely on the higher nerve centres, it can produce an exhilarating intoxication with hallucinations and is a widely used street drug[4]. It has also been widely used in the past by mystics and sages wanting to communicate with the higher forces of nature. The nature of its effect does depend much on the temperament of the individual[4]. The use of cannabis is considered to be less harmful than alcohol or tobacco by many people, nevertheless its use has been banned in many countries of the world including most western countries, New Zealand and Australia."
5,Habitats,Fluvial deposits on crags and stony slopes[74]. It is occasionally found as a casual on waste ground in Britain[17]. It is especially found as a weed of nitrogen-rich soils near human habitations[238]
6,Range,W. Asia - Iran to India. A casual in Britain[17].
7,Edibility Rating,(4 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(4 of 5)
11,Care (info),"Half Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CannabisSativa.jpg, https://pfaf.org/../Admin/PlantImages/CannabisSativa2.jpg"
13,Summary,
14,Physical Characteristics,"Cannabis sativa is a ANNUAL growing to 2.5 m (8ft) by 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 9.  It is in flower in July. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Wind. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Cannabis indica Lam.     Cannabis ruderalis Janisch.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"d - raw or cooked. It can be parched and eaten as a condiment or made into cakes and fried[2, 85, 177, 183]. The seed is quite tasty, but it is very difficult to separate from the husk. We have tried grinding the seed, husk and all, and eating it this way, but it does then have a very gritty texture[K]. The seed contains about 27.1% protein, 25.6% fat, 7.4% carbohydrate, 6.1% ash[179]. A nutritional analysis is available calculated on a zero moisture basis[218]. A highly nutritious edible oil, rich in essential fatty acids, is obtained from the seed[105, 183]. Leaves. Used in soups[269]. The leaves contain 0.215% carotene[179]."
20,Medicinal Uses,"Analgesic: Relieves pain.,Anodyne: Relieves pain, it is milder than an analgesic.,Anthelmintic: Expels parasites from the gut.,Antianxiety: Helps relieve anxiety. See also Nervine and Sedative.,Antibacterial: Kills bacteria.,Anticonvulsant: used to control (prevent) seizures (convulsions),Antiemetic: Prevents vomiting.,Antiperiodic: Counteracts recurring illnesses such as malaria.,Antirheumatic: Treats rheumatism.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Cancer: Used in the treatment of cancer.,Cholagogue: Increases the flow of bile and its discharge from the body.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Emollient: Softens the skin, causing warmth and moisture.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Febrifuge: Reduces fevers.,Hypnotic: Induces sleep.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Narcotic: Relieves pain, induces drowsiness and gives a sense of well-being.,Ophthalmic: Treats eye complaints.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
