,Attributes,Description
0,Latin Name,Sonchus asper
1,Common Name,"Prickly Sow Thistle, Spiny sowthistle"
2,Family,Asteraceae or Compositae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Cultivated soil and waste places[17].
6,Range,"Europe, including Britain, south and east from Scandanavia to N. Africa, N. and W. Asia."
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SonchusAsper.jpg, https://pfaf.org/../Admin/PlantImages/SonchusAsper2.jpg"
13,Summary,
14,Physical Characteristics,"Sonchus asper is a ANNUAL growing to 0.5 m (1ft 8in).  It is not frost tender.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, hoverflies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Stem: this often intergrades into leaves."
18,Edible Uses,
19,Edible Uses Description,"Tender young leaves and stem tops - raw or cooked[105, 144, 153, 161, 272]. They can be added to salads or used like spinach[183]. The young leaves have a mild agreeable flavour[217]. The stems should be bruised and the bitter-tasting milky juice washed out before eating or cooking them[183]. The stems have been peeled and eaten raw like celery[257]."
20,Medicinal Uses,"Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.PoulticeThe plant is pounded and applied as a poultice to wounds and boils[240, 272]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in most soils in a sunny position. This plant has been cultivated for its edible leaves by the Maoris in New Zealand[153].
26,Plant Propagation,Seed - sow spring or late summer in situ.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
