,Attributes,Description
0,Latin Name,Alopecurus aequalis
1,Common Name,"Shortawn Foxtail, Sonoma shortawn foxtail"
2,Family,Poaceae or Gramineae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Wet meadows and the edges of ponds and ditches[17].
6,Range,"Much of Europe, including Britain, to N. Asia."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlopecurusAequalis.jpg, https://pfaf.org/../Admin/PlantImages/AlopecurusAequalis2.jpg"
13,Summary,
14,Physical Characteristics,"Alopecurus aequalis is a ANNUAL/PERENNIAL growing to 0.3 m (1ft).  It is in flower from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,A. fulvus.
16,Plant Habitats,Meadow; Bog Garden;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Seed - cooked. It can be used whole like millet, but is more usually ground into a flour and used with other cereals in making bread etc. The seed is small and fiddly, it is very much a famine food[177, K]."
20,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Depurative  DiureticThe whole plant is antiphlogistic, depurative and diuretic[147]. It is used in the treatment of oedema, chickenpox and snakebites[147]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,See the plants native habitat for ideas on its cultivation needs. This species is a weed of cultivated cereals and can harbour pests common to cultivated crops.
26,Plant Propagation,Seed - we have no details for this species but suggest sowing the seed in situ in April and only just covering it.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
