,Attributes,Description,age
0,Latin Name,Primula elatior,
1,Common Name,Oxlip,
2,Family,Primulaceae,
3,USDA hardiness,3-7,
4,Known Hazards,None known,
5,Habitats,"Woods and meadows on chalky boulder clay[17, 50].",
6,Range,"Europe, including Britain, from Sweden to the Alps and S. Russia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrimulaElatior.jpg, https://pfaf.org/../Admin/PlantImages/PrimulaElatior2.jpg",
13,Summary,,
14,Physical Characteristics,"Primula elatior is a PERENNIAL growing to 0.3 m (1ft) by 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from April to May, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). The plant is self-fertile. Suitable for: medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,Young leaves - raw or cooked in soups etc[13]. They have a mild flavour and are available in late winter[K].,
20,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Miscellany: Various medicinal actions that need more clarification.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diuretic  Expectorant  MiscellanyThe root is diuretic and expectorant[9, 13]. It is used in the treatment of coughs, flu and other febrile conditions, insomnia and migraine[9, 13]. The root can be harvested in the spring or autumn and is dried for later use[9].",
22,Other Uses,Miscellany: A rag-bag of items that are difficult to categorise.,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a medium to heavy moisture retentive humus rich loam in a cool position with light to medium shade[200], though it succeeds in heavier shade[187]. Grows well in heavy clay soils and in chalky soils[187]. A very ornamental plant[1], there are a number of subspecies[187]. The subspecies P. elatior meyeri is a parent of the P. x pruhonicensis group of ornamental hybrids[187]. This species hybridizes readily with P. vulgaris[17].",
26,Plant Propagation,Seed - best sown as soon as it is ripe in a cold frame[133]. Sow stored seed in early spring in a cold frame[1]. Germination is inhibited by temperatures above 20°c[200]. Prick out the seedlings into individual pots when large enough to handle and plant out in the summer. Division in autumn. This is best done every other year[200].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
