,Attributes,Description
0,Latin Name,Lonicera ciliosa
1,Common Name,Orange Honeysuckle
2,Family,Caprifoliaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,Woods and thickets from sea level to moderate elevations[60].
6,Range,Western N. America - British Columbia to N. Carolina.
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LoniceraCiliosa.jpg, https://pfaf.org/../Admin/PlantImages/LoniceraCiliosa2.jpg"
13,Summary,
14,Physical Characteristics,"Lonicera ciliosa is an evergreen Climber growing to 10 m (32ft 10in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5. It is in leaf all year, in flower in June, and the seeds ripen in August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,L. ciliosa occidentalis. L. occidentalis. Caprifolium ciliosum. C. occidentale.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;
17,Edible Parts,Fruit: 
18,Edible Uses,Nectar: produced in such abundance by some flowers that it can be harvested fairly easily.
19,Edible Uses Description,"- raw or cooked[105, 177, 212]. Not tasty enough to be widely sought[212]. The fruit is about 5mm in diameter[200]. Children enjoy sucking the nectar from the base of the flowers[256, 257]."
20,Medicinal Uses,"Contraceptive: Prevents fertilization occurring in females.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Miscellany: Various medicinal actions that need more clarification.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,TB: Plants used in the treatment of tuberculosis,Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Contraceptive  Epilepsy  Miscellany  Poultice  TB  Women's complaintsThe leaves are contraceptive and tonic[257]. An infusion has been used as a contraceptive and also as a treatment for problems in the womb[257]. A decoction has been used in the treatment of colds and tuberculosis[257]. A poultice of the chewed leaves has been applied to bruises[257]. An infusion of the woody part of the plant has been drunk in small amounts, or used as a bath, in the treatment of epilepsy[257]."
22,Other Uses,"Fibre: Used for making cloth, rope, paper etc.,Hair: Plants used as hair shampoos, tonics, to treat balding etc.,Miscellany: A rag-bag of items that are difficult to categorise."
23,Other Uses Description,"An infusion of the stems is used as a hair shampoo and tonic to make it grow[99, 257]. A fibre obtained from the stem is used in making mats, bags, blankets etc[99]. The stems were used as building materials by the native North American Indians. They were used with willow withes to reinforce suspension bridges across canyons and rivers. They were also twisted with coyote willow to lash together the framing poles of underground pit houses and to make a pliable ladder[257]."
24,Cultivation Details,
25,Cultivation Details Description,"Prefers a good loamy soil and cool moist conditions at the roots[11, 200]. Succeeds in partial shade[200]. Subject to attacks by aphis, especially in hot dry spells[11]. Climbs by twining around other plants[182]."
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame. Stored seed requires 2 months cold stratification[113] and should be sown as soon as possible in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, 7 - 10cm with or without a heel, July/August in a frame. Good percentage[78]. Cuttings of mature wood of the current season's growth, 15 - 20cm with or without a heel, November in a cold frame. Good percentage[78]. Layering in autumn[200]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
