,Attributes,Description
0,Latin Name,Ananas comosus
1,Common Name,Pineapple
2,Family,Bromeliaceae
3,USDA hardiness,9-11
4,Known Hazards,Parts of plant are poisonous if ingested
5,Habitats,Savannahs[416].
6,Range,S. America - Brazil.
7,Edibility Rating,(5 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Ananas comosus1.jpg, https://pfaf.org/../Admin/PlantImages/Ananas comosus3.jpg"
13,Summary,"Pineapple (Ananas comosus) is a succulent, herbaceous, perennial plant. Its leaves are spiky, thick, long, and arranged in spiral forming a rosette of up to 1 m high and 1.5 m wide.  It produces two suckers, one is near the base of the stem and the other is near the fruit. The fruit is a multiple fruit formed by 100-200 berries.   Pineapple fruit aids in digestion due to its bromelain content. When unripe, the fruit improves digestion, increases appetite, relieves dyspepsia, and relieves discomfort from sore throats. When ripe, the fruit helps in reducing excessive gastric acid. It is also used as a laxative for relieving constipation due to its significant fibre content. The juice from the ripe fruit is diuretic, a digestive tonic, and is used to apply to burns, itches and boils. The leaves are used as treatment for fractures and for easing painful periods. The fruit is edible, either eaten raw, cooked, or preserved. It is sweet, very succulent, and aromatic. The core of the fruit is made into candies. Terminal buds and flowering stem are cooked as a vegetable, added to soups, or eaten raw. Young shoots are eaten in salads or curries. The leaves are also a source of a durable fibre which is white, soft, silky, flexible, and long in staple. In the Philippines, pineapple fibre is used to make pia cloth. The plant cannot withstand waterlogged condition."
14,Physical Characteristics,"Ananas comosus is an evergreen Perennial growing to 1 m (3ft 3in) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought."
15,Synonyms,Ananas ananas (L.) H.Karst. ex Voss Ananas argentata J.C.Wendl. ex Schult. & Schult.f. Ananas aurata
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,
