,Attributes,Description,age
0,Latin Name,Mosla dianthera,
1,Common Name,,
2,Family,"Lamiaceae or Labiatae, Miniature beefsteakplant",
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Grassy slopes in lowland and hills all over Japan[58].,
6,Range,"E. Asia - China, Japan, Korea, Manchuria.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Mosla dianthera is a ANNUAL growing to 0.3 m (1ft).  It is in flower from June to September, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,M. grosseserrata. Maxim. Lycopus dianthera. Orthodon grosseserratum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Young shoots - cooked. Although edible, they are not very pleasant[178].",
20,Medicinal Uses,Carminative: Reduces flatulence and expels gas from the intestines.,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.CarminativeThe leaves are carminative[178, 218]. Recommended in cases of heartburn[218].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"We have almost no information on this species and do not know if it will succeed outdoors in Britain, though judging by its native range it should be possible to grow it as a hardy annual in most parts of the country. It probably requires a well-drained soil and a sunny position.",
26,Plant Propagation,Seed - we have no information on this species but suggest sowing the seed in situ in mid to late spring.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
