,Attributes,Description,age
0,Latin Name,Elsholtzia ciliata,
1,Common Name,Crested latesummer mint,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Roadsides, old fields etc in Eastern N. America[43]. Grassy areas in mountains in Korea[279].",
6,Range,N. Europe. N. America. N. Asia.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ElsholtziaCiliata.gif, https://pfaf.org/../Admin/PlantImages/ElsholtziaCiliata2.gif",
13,Summary,,
14,Physical Characteristics,"Elsholtzia ciliata is a ANNUAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,E. cristata. Willd. E. patrinii.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Young leaves - raw or cooked[105, 177]. Finely cut then added to salads or used as a potherb[183]. The leaves can be used as an aromatic condiment for vegetable dishes[183]. The powdered seeds are used as a condiment for flavouring foodstuffs[272].",
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Antipyretic: Treats fevers. See Febrifuge.,Antiviral: Treats virus diseases,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Carminative: Reduces flatulence and expels gas from the intestines.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Antipyretic  Antiviral  Astringent  Carminative  Depurative  Diaphoretic  Diuretic  StomachicThe plant contains an essential oil[283]. It is antibacterial, antipyretic, antiviral, astringent, carminative, diaphoretic, diuretic and stomachic[61, 176, 178, 279]. Its use is said to relieve the effects of excess alcohol[61, 178]. It is used in the treatment of common colds, fevers, headaches, diarrhoea, oedema and oliguria[176, 279]. The plant has a broad-spectrum antibacterial action[176]. It is harvested when in flower and dried for later use[283].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, it succeeds in most soils. Cultivated for ornament in N. and E. Europe[50].",
26,Plant Propagation,Seed - sow late spring in situ[200].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
