,Attributes,Description,age
0,Latin Name,Elsholtzia fruticosa,
1,Common Name,Ji Gu Chai,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Grasslands, open hills, valleys; 1200-3200 m. Gansu, Guangxi, Guizhou, Hubei, Sichuan, Xizang, Yunnan[266].",
6,Range,"E. Asia - China, Nepal.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Elsholtzia fruticosa is a deciduous Shrub growing to 1.5 m (5ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,E. polystachya.,
16,Plant Habitats,Woodland Garden Dappled Shade;,
17,Edible Parts,,
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,he powdered seeds are used as a condiment for flavouring foodstuffs[272]. An edible oil is obtained from the seed[272].,
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Miscellany: Various medicinal actions that need more clarification.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  MiscellanyOne report says that the plant is used medicinally, but gives no more information[266]. The juice of the roots is used to relieve headaches[272].",
22,Other Uses,"Incense: Aromatic plants that can be burnt to impart a pleasant smell, repel insects and disinfect closed areas.,Miscellany: A rag-bag of items that are difficult to categorise.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Pot-pourri: Aromatic plants used to impart a pleasant smell to an area. Can this be grouped with incense or essential oil?",
23,Other Uses Description,The highly aromatic foliage is used in pot-pourri[200]. The powdered plant is used for incense[272].,
24,Cultivation Details,,
25,Cultivation Details Description,"Grows well on woodland margins[200]. This species is a sub-shrub, the woody stems often dying back to the base in severe winters[200].",
26,Plant Propagation,"Seed - sow spring in a greenhouse or cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
