,Attributes,Description
0,Latin Name,Limonium vulgare
1,Common Name,"Sea Lavender, Mediterranean sea lavender, Common Privet"
2,Family,Plumbaginaceae
3,USDA hardiness,4-7
4,Known Hazards,None known
5,Habitats,"Muddy salt marshes, avoiding shade[17]."
6,Range,"Western and southern Europe, including Britain, N. Africa, N. America."
7,Edibility Rating,(0 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LimoniumVulgare.jpg, https://pfaf.org/../Admin/PlantImages/LimoniumVulgare2.jpg"
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Vase."
14,Physical Characteristics,"Limonium vulgare is a PERENNIAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees, wind. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,Statice limonium
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Decongestant: Removes phlegm and mucous, especially from the respiratory system.,Depurative: Eliminates toxins and purifies the system, especially the blood."
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Decongestant  DepurativeThe roots are decongestant and depurative[66]. They are used in the treatment of consumption with haemorrhage[257].
20,Other Uses,"Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc."
21,Other Uses Description,The plant repels moths[66]. The root is a source of tannin[46].
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Hedge, Screen, Superior hedge. Succeeds in light dry soils[1]. Tolerates maritime exposure[200]. A good bee plant[108]. Special Features:Not North American native, Invasive, Naturalizing, Attractive flowers or blooms."
24,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring. Very difficult[200]. Root cuttings in late autumn or winter[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
