,Attributes,Description
0,Latin Name,Shorea robusta
1,Common Name,Sal Tree
2,Family,Dipterocarpaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"A rare plant in China, it is gregarious in savannah woodlands at elevations below 800 metres in south-eastern Xizang[266 ]. Often the main tree in forests of Nepal at elevations up to 1,400 metres[266 ]."
6,Range,E. Asia - Indian subcontinent to south-western China[266 ].
7,Edibility Rating,(4 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Shorea robusta 1.JPEG, https://pfaf.org/../Admin/PlantImages/Shorea robusta 2.JPEG"
13,Summary,"Sal Tree, Shorea robusta, is an evergreen tree growing up to 50 m in height with a cylindrical bole that can be unbranched for up to 25 m and up to 200 cm in diameter. It is native to the Indian Subcontinent and can be found in East Asia where it serves many purposes. Younger tree has an elongated crown but as the tree grows older, the crown becomes more rounded. It is moderate to slow growing, evergreen in wetter areas and dry-season deciduous in drier areas. The bark is rough and reddish brown. The leaves are oval, leathery, and taper to the tip with rounded or heartshaped base. The flowers are yellow and small, occurring in large numbers in the axils of the leaves or at the ends of branches. The fruits are oval, pale yellowish or green, hairy, comprising an oval seed. The seeds are roasted, boiled, or grounded into flour. It is also a source of sal butter, an oil used in cooking and as substitute for cocoa butter. The fruits are occasionally consumed as food. The tree is a source of lad dhuna, a whitish, aromatic, transparent resin used to caulk boats and as incense. The resin is also valued medicinally as treatment for dysentery, gonorrhea, boils, and tooth pain. The leaves are used as a poultice for swollen body parts. It is also used for making plates, cups, and as wraps. Seed oil is used for illumination and as treatment for various skin conditions. The bark is a tannin source. The wood is used in hydraulic engineering, ships and railway cars, poles, railway ties and posts, interior finishing, agricultural implements, and many other uses. It is also an important local source of fuel."
14,Physical Characteristics,"Shorea robusta is an evergreen Tree growing to 40 m (131ft) by 30 m (98ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,No synonyms are recorded for this name.
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"d - roasted[272 ]. The seeds are boiled into a porridge with the flowers of Bassia latifolia and the fruits of Dolichos biflorus[303 ]. They can be ground into a coarse flour that is used to make bread, and the plant is used as a famine food[303 ]. A de-fatted kernel powder, popularly known as sal seed cake, contains about 50% starch, in addition to proteins, tannins and minerals. The physico-chemical property of the starch can be exploited for preparing canned food products[303 ]. The chemical composition of the seeds consists of 10.8% water, 8% protein, 62.7% carbohydrate, 14.8% oil, 1.4% fibre and 2.3% ash. The seeds are a source of 'sal butter', an oil that is used in cooking like ghee and as a substitute for cocoa butter in making chocolate[301 ]. Fruit - occasionally eaten[301 ]."
20,Medicinal Uses,"Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Skin: Plants used in miscellaneous treatments for the skin."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Dysentery  Odontalgic  Poultice  SkinThe resin is valued for its use in the treatment of dysentery, gonorrhoea, boils and toothaches[272 ]. The leaf juice is used in the treatment of dysentery[272 ]. The leaves are warmed and used as a poultice on areas of the body that are swollen[272 ]. They have a quick effect[272 ]. They are also applied to the stomach of children with dysentery[272 ]. The oil from the seed is used to treat skin diseases[272 ]."
22,Other Uses,"Containers: Plants, such as gourds, that can be used as containers. Does not include baskets or containers made from wood.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Lighting: Plants that can be used as torches etc. See also Oil and Wax.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Resin: Used in perfumery, medicines, paints, soap making etc. This also includes turpentine, which is extracted from many resins and used as a preservative, water proofer etc,,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Waterproofing: Does what it says. See also Pitch and Oil.,Wood: A list of the trees and shrubs that are noted for having useful wood."
