,Attributes,Description,age
0,Latin Name,Acacia koa,
1,Common Name,Koa Acacia,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Both pure and mixed forest stands, usually with native ohia (Metrosideros polymorpha). Also a co-dominant in several other major forest types including Koa/Mamane (Sophora chrysophylla) Montane Dry Forest and Koa/Ohia (Sapindus soponaria) Forest[303 ].",
6,Range,Pacific Islands - Hawaii.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Acacia_koa1_Plants.JPEG, https://pfaf.org/../Admin/PlantImages/Acacia_koa2_Plants.JPEG",
13,Summary,,
14,Physical Characteristics,"Acacia koa is an evergreen Tree growing to 20 m (65ft) by 15 m (49ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees. The plant is self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,Acacia hawaiiensis (Rock.) O.Deg. & I.Deg. Acacia kauaiensis Hillebr. Racosperma koa (A.Gray) Pedley.,
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DysenteryThe bark of all Acacia species contains greater or lesser quantities of tannins and are astringent. Astringents are often used medicinally - taken internally, for example. they are used in the treatment of diarrhoea and dysentery, and can also be helpful in cases of internal bleeding. Applied externally, often as a wash, they are used to treat wounds and other skin problems, haemorrhoids, perspiring feet, some eye problems, as a mouth wash etc[601, K].Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems. This is sometimes taken internally in the treatment of diarrhoea and haemorrhoids[601].",
20,Other Uses,,
