,Attributes,Description
0,Latin Name,Senecio vulgaris
1,Common Name,Groundsel
2,Family,Asteraceae or Compositae
3,USDA hardiness,5-9
4,Known Hazards,"All parts of the plant are poisonous to many mammals, including humans. The toxin affects the liver and has a cumulative affect[9, 65]. Some mammals, such as rabbits, do not seem to be harmed by the plant, and will often seek it out[4]. Various birds also eat the leaves and seeds[4]."
5,Habitats,"Found along roadsides and waste places, it is also a common weed of cultivated land, succeeding on most soils but avoiding shade[7, 9, 17]."
6,Range,"Europe, including Britain, south and east from Scandanavia to N. Africa and temperate Asia."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SenecioVulgaris.jpg, https://pfaf.org/../Admin/PlantImages/SenecioVulgaris2.jpg"
13,Summary,
14,Physical Characteristics,"Senecio vulgaris is a ANNUAL growing to 0.3 m (1ft) by 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower all year, and the seeds ripen all year. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Leaves - cooked or raw[7, 105]. The young leaves have been used in many areas as a salad, though this is very inadvisable, see the notes on toxicity at the top of the page[7]."
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Anticonvulsant: used to control (prevent) seizures (convulsions),Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Homeopathy: A plant used in homeopathic treatments.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Anticonvulsant  Antiscorbutic  Diaphoretic  Diuretic  Emmenagogue  Homeopathy  Poultice  PurgativeGroundsel has a long history of herbal use and, although not an officinal plant, it is still often used by herbalists[4]. The whole herb is anthelmintic, antiscorbutic, diaphoretic, diuretic, emmenagogue and purgative[4, 9, 21, 54]. It is often used as a poultice and is said to be useful in treating sickness of the stomach, whilst a weak infusion is used as a simple and easy purgative[4]. The plant can be harvested in May and dried for later use, or the fresh juice can be extracted and used as required[4]. Use with caution[21]. This plant should not be used by pregnant women[7], see also the notes above on toxicity. A homeopathic remedy is made from the plant[9]. It is used in the treatment of menstrual disorders and nose bleeds[9]."
22,Other Uses,
23,Other Uses Description,"A good food plant for the caterpillars of many butterfly and moth species, and is one of only two species that provide food for cinnabar moth caterpillars. Dynamic accumulator."
24,Cultivation Details,
25,Cultivation Details Description,"A common weed of cultivated land, it does not require cultivation. Groundsel is a good food plant for the caterpillars of many butterfly and moth species, and is one of only two species that provide food for cinnabar moth caterpillars. One report states that this plant was formerly cultivated as a food crop for livestock[54]! Since the plant is a cumulative toxin this use is most questionable."
26,Plant Propagation,Seed - it doesn't need any encouragement from us.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
