,Attributes,Description,age
0,Latin Name,Tamarindus indica,
1,Common Name,Tamarind,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Low-altitude woodland, savannah and bush, often associated with termite mounds. Prefers semi-arid areas and wooded grassland, and can also be found growing along stream and riverbanks[303 ].",
6,Range,"Probably originating in tropical Africa, it is now widespread through the tropics and subtropics.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Tamarindus indica 1.JPEG, https://pfaf.org/../Admin/PlantImages/Tamarindus indica 2.JPEG",
13,Summary,"Tamarindus indica, otherwise known as Tamarind, is a leguminous tree native to tropical Africa. It is the sole species in the Tamarindus genus and is long-lived. It grows up to 30 m tall and 1-2 m in trunk diameter. It has a dense, spreading, irregularly shaped crown and a short trunk. The bark is rough and gray with checkered pattern. The flowers are fragrant, red and yellow, and elongated. The leaves are evergreen, arranged alternately, pinnately compound, bright green, and elliptical ovular in shape. The fruits are indehiscent brown pods with fleshy pulp, each pod containing one to six glossy brown and somewhat flat seeds. It can be eaten raw or cooked. Mature seeds are dried then toasted or boiled. It can also be ground into flour or roasted as substitute to coffee. Young leaves and flowers are also edible raw or cooked. Tamarind also functions as a medicinal plant. It is used for sores, ulcers, boils, rashes, asthma, amenorrhea, rheumatism, wounds, throat infection, cough, fevers, intestinal worms, conjunctivitis, sprains, measles, urinary problems, scurvy, diarrhea, and dysentery. The seeds are sources of pectin that can be used for sizing textiles. When ground, boiled, and mixed with gum, the seeds produce a strong wood cement. Seed oil is used for paints and varnishes. Fruit pulp, on the other hand, when mixed with sea salt, is used to polish silver, copper, and brass. The leaves yield a red dye. The wood is used for general carpentry, sugar mills, wheels, hubs, wooden utensils, agricultural tools, furniture, etc. It is also ideal for fuel and charcoal. The plant is grown by seeds or cuttings. Growth rate is slow.",
14,Physical Characteristics,"Tamarindus indica is an evergreen Tree growing to 20 m (65ft) by 20 m (65ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Tamarindus occidentalis Gaertn. Tamarindus officinalis Hook. Tamarindus umbrosa Salisb.,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"nkSeedpod - raw or cooked. An acid flavour[398 ]. Harvested when fully grown but still green and tender, they are used as a seasoning and also to make juices and paste[296 ]. The immature pods are used in a variety of ways, being eaten fresh mixed with spices, pickled like green mango, or added whole to soups, stews and sauces[301 ]. The pods are 5 - 15cm long[302 ]. When fully mature, the pods contain a sticky paste which can be eaten raw , used to make drinks, jellies, syrups etc, and, mixed with salt, is a favourite flavouring in the curries of India[296 , 301 , 303 ]. This paste is usually quite sour due to its content of tartaric, acetic and citric acids[307 ], though sweet forms can also be found[298 ]. The sweet-fruited forms are considered a delicacy and are eaten raw[301 ]. Mixed with water, the pulp makes a pleasant lemonade-like drink[298 ]. Mature seeds - dried then toasted or boiled and the shell is removed[298 ]. The seed can be ground into a flour[298 ]. The roasted seed is also used as a coffee substitute[301 ]. Young leaves - raw or cooked. An agreeably sour flavour, they go well cooked with other blander leaves[298 ]. Young leaves can be added to salads[298 , 301 ]. Seedlings, when about 30cm tall, are used as a vegetable[301 ]. Flowers - raw in salads or cooked[298 , 301 ].",
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antirheumatic: Treats rheumatism.,Aperient: A mild laxative.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cardiac: Used in the treatment of heart problems.,Digestive: Aids digestion.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Hypoglycaemic: Reduces the levels of sugar in the blood.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Ophthalmic: Treats eye complaints.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Refrigerant: Cools the body.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
