,Attributes,Description
0,Latin Name,Cardamine pennsylvanica
1,Common Name,Bittercress
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Usually found in moist or wet soils[159], it grows in most soils and habitats in eastern N. America[43]."
6,Range,"N. America - Newfoundland to Minnesota and Montana, south to Florida, Tennessee and Kansas."
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardaminePennsylvanica.jpg, https://pfaf.org/../Admin/PlantImages/CardaminePennsylvanica2.jpg"
13,Summary,
14,Physical Characteristics,"Cardamine pennsylvanica is a BIENNIAL/PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from April to August, and the seeds ripen from May to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, Lepidoptera (Moths & Butterflies). The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Bog Garden; Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,"Leaves - raw or cooked[46, 61, 159, 171]. An excellent water cress substitute[105]. A slightly bitter flavour, but not disagreeable[207]. The grated raw root is used as a condiment[207]."
20,Medicinal Uses,"Carminative: Reduces flatulence and expels gas from the intestines.,Digestive: Aids digestion."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Carminative  DigestiveThe leaves and the flowering plant are carminative and digestive[172].
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors in most parts of this country. A polymorphic species[43], it is closely related to C. parviflora[274]. The following notes are based on the general needs of the genus. Prefers a moist humus rich soil in shade or semi-shade[200] but succeeds in most soils that are not dry[1]."
26,Plant Propagation,Seed - sow outdoors in a seedbed in a shady position in April. Plant out in autumn or spring. Division.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
