,Attributes,Description,age
0,Latin Name,Ardisia japonica,
1,Common Name,Marlberry,
2,Family,Primulaceae,
3,USDA hardiness,8-10,
4,Known Hazards,None known,
5,Habitats,"Woods in hills and low mountains all over Japan[58]. Mixed forests or bamboo woods, hillsides and dark damp places at elevations up to 1200 metres[266].",
6,Range,"E. Asia - China, Japan.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ArdisiaJaponica.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,"Bloom Color: White.Main Bloom Time: Mid summer. Form: Prostrate, Variable spread.",
14,Physical Characteristics,"Ardisia japonica is an evergreen Shrub growing to 0.5 m (1ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from August to September, and the seeds ripen from December to March. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Hedge;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antidote: Counters poisoning.,Antitussive: Prevents or relieves coughing.,Cancer: Used in the treatment of cancer.,Carminative: Reduces flatulence and expels gas from the intestines.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidote  Antitussive  Cancer  Carminative  Depurative  Diuretic  ExpectorantThis plant is commonly used in Chinese herbalism, especially in cases of bronchitis, where it is considered to be one of the 50 fundamental herbs[218]. Carminative, depurative, expectorant, stimulates blood circulation[147, 178]. The leaves are used in the treatment of cancer and hepatoma[218]. A decoction of the stems is used in the treatment of coughs and uterine bleeding[218]. The root is antidote and diuretic[218]. The plant is depurative[218].",
20,Other Uses,"Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.",
21,Other Uses Description,Plants can be grown as a trimmed hedge[200].,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Container. Prefers a well-drained humus rich soil in partial shade in a position sheltered from cold drying winds[200]. Hardy to about -10°c, it succeeds outdoors in S.W. England[1] but is not wholly hardy at Kew[11]. It does well in a woodland situation[166]. A number of cultivars have been developed for their ornamental value[182]. Special Features:Attractive foliage, Not North American native, Invasive, Fragrant flowers.",
24,Plant Propagation,"Seed - best harvested when it is ripe in the winter and sown immediately in a greenhouse[1]. Sow stored seed as early in the year as possible. When large enough to handle, prick the seedlings out into individual pots and grow them on in a shady part of the greenhouse for at least their first winter. Plant out into their permanent positions in late spring or early summer, once the plants are 20cm or more tall. Cuttings of half-ripe wood in summer[200]. Grow on in cool, shaded humid conditions until well rooted[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
