,Attributes,Description
0,Latin Name,Pithecellobium dulce
1,Common Name,"Manila Tamarind, Madras Thorn"
2,Family,Fabaceae
3,USDA hardiness,10-12
4,Known Hazards,"The bark contains irritating substances, which can cause eye infections[306 ]. (Danger: Handling plant may cause skin irritation or allergic reaction Plant has spines or sharp edges; use extreme caution when handling )"
5,Habitats,"Dry, brushy or thinly forested plains or hillsides, often in coastal thickets, at elevations from sea level to 500 metres[331 ]."
6,Range,"S. America - Brazil, Peru, Ecuador, Colombia, Venezuela; C. America - Panama to Mexico; Caribbean."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Pithecellobium dulce3_Low_Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Pithecellobium dulce4_Low_Resolution.JPEG"
13,Summary,"Pithecellobium dulce is a flowering species native to Mexico, Central America, and northern part of South America. It grows about 10 - 15 m in height with a spreading, rounded crown, spiny branches, and short, multiple boles. The leaves are bipinnate. The flowers are fragrant, greenish-white, and form into round dense heads. It is a tree of many uses - it is planted and grown as an ornamental and/or shade tree, for medicinal purposes, and for its fruits and seeds. Some medicinal properties that P. dulce have are for relief from convulsions, inflammations, and venereal sores. It also functions as remedy for diarrhea, dysentery, hemoptysis, chest congestion, and internal ulcers. Plant parts like fruits and seeds are edible. The flesh surrounding the seeds can be eaten raw, cooked, or made into drinks. The seeds can also be eaten raw or used as an ingredient in curries. Edible oil can be obtained from the seeds, which can also be used in making soap. Manila tamarind has symbiotic relationship with certain soil bacteria and is capable of fixing atmospheric nitrogen. Due to this, it can be grown for reforestation and soil conservation. The bark is a source of yellow dye, tannin, and gum. Seeds and leaves are also sources of tannin. The wood is not of superior quality but can still be used in light construction and for poles."
14,Physical Characteristics,"Pithecellobium dulce is an evergreen Tree growing to 15 m (49ft) by 15 m (49ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,Acacia obliquifolia M.Martens & Galeotti Albizia dulcis (Roxb.) F.Muell. Feuilleea dulcis (Roxb.) Ku
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans."
18,Edible Uses,"Oil: Oil,Drink: not including plant saps, tea or coffee substitutes.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: "
19,Edible Uses Description,"lThe pods contain a sweet, pulpy flesh that surrounds the seed[301 ]. This flesh can be eaten raw, boiled or made into a refreshing beverage that is suggestive of lemonade[301 , 303 , 331 ]. The pods are 10cm long by 1.5cm wide[200 ]. When mature, the pods split open at the lower suture exposing the edible pulp. For this reason the fruit does not keep long and has to be consumed within a few days[306 ]. Seeds - raw or eaten in curries[301 , 303 ]. An oil is obtained from the seed[301 , 303 ]."
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  Antidiarrhoeal  Antiinflammatory  Dysentery  FebrifugeThe leaves can be used as a plaster to allay pain even from venereal sores, and can relieve convulsions. A paste made from the leaves is applied externally to treat muscular swellings caused by some inflammations[272 ]. The leaves together with salt can cure indigestion and, in larger doses, can also induce abortion[272 , 306 ]. The bark of the root is a good remedy for diarrhoea and dysentery[272 , 306 ]. The bark is used medicinally as a febrifuge[303 ]. The fruit pulp is taken orally to stop blood flow in case of haemoptysis[303 ]. The seed juice is inhaled into the nostrils against chest congestion and pulverised seeds are ingested for internal ulcers[303 ]."
22,Other Uses,"Biomass: Provides a large quantity of plant material that can be converted into fuel etc.,Dye: Plants that provide dyes.,Fencing: Plants that can be used for fencing.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Hedge: Plants that can be grown as hedges.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Soil reclamation: Plants that can be grown in such circumstances an the spoil tips of mines in order to restore fertility.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Agroforestry Uses: Since it can fix atmospheric nitrogen, and grow on waste and denuded lands, it is used to afforest and conserve poor soils[303 ]. With regular trimming, the tree makes a dense, almost impenetrable thorny hedge that keeps out livestock and forms useful shelter belts; for hedges, seeds may be sown in 2 rows of 15 x 30 cm[303 ]. When trimmed hard it makes an attractive if rather fierce hedge[200 ]. When grown in hedges it is commonly mixed with other species such as Ziziphus mauritiana and Azadirachta indica[404 ]. Other Uses A yellow dye is obtained from the bark[302 , 303 ]. The bark contains about 25% tannin[272 , 303 ]. The seeds and leaves are also sources of tannin[302 , 303 , 306 ]. The wounded bark exudes a mucilaginous reddish-brown gum somewhat like gum arabic[303 ]. The seeds contain about 20% of a greenish oil which, after refining and bleaching, can be used in the making of soap and can substitute kapok and ground nut seed oils[303 , 306 ]. The heartwood is yellowish or reddish-brown; the sapwood yellowish. The wood is strong and durable yet soft and flexible. It is moderately hard and usually straight grained. It weighs about 590 kg/m_, is easy to saw and finishes to a smooth surface. Not of a very high quality, though it can be used in construction and for posts. The short spines and irregular, crooked growth make it less attractive for wood uses[303 , 404 ]. Fast-growing and coppices vigorously but due to its smokiness and low calorific value (5 177-5 600 kcal/kg), this species is not of very high quality for fuel[303 ]. In parts of India, it is planted and harvested to fuel brick kilns[303 ]."
