,Attributes,Description
0,Latin Name,Veronica catenata
1,Common Name,
2,Family,Scrophulariaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Calcareous springs, rills, sloughs, ditches and shores[43]."
6,Range,North-eastern N. America - southwards from Quebec and Saskatchewan.
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Veronica catenata is a PERENNIAL. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers  wet soil and can grow in water."
15,Synonyms,V. comosa. Richter. V. salina. Schur.
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw or cooked[85, 105]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,Easily grown in a moderately fertile wet soil or in shallow water. Prefers cool summers[200]. This species is closely related to V. anagallis-aquatica[1].
26,Plant Propagation,"Seed - sow autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient, the seed can be sown in situ in the spring or the autumn. Division at almost any time in the growing season. Very easy, even a small part of the plant will root if put in water[K]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
