,Attributes,Description,age
0,Latin Name,Onosma echioides,
1,Common Name,Onosma,
2,Family,Boraginaceae,
3,USDA hardiness,6-9,
4,Known Hazards,The bristly stems and leaves can cause a good deal of irritation to the skin[219].,
5,Habitats,Limestone slopes and rocks to 1600 metres[187]. Crevices in rocks and cliffs[89].,
6,Range,S. Europe to N. Africa.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/OnosmaEchioides.jpg, https://pfaf.org/../Admin/PlantImages/OnosmaEchioides2.jpg",
13,Summary,,
14,Physical Characteristics,"Onosma echioides is a PERENNIAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; South Wall. In. West Wall. In.,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Laxative  Poultice  StimulantThe leaves are alterative[240]. They are made into a powder and given to children as a purgative[240]. The flowers are used as a cordial and stimulant in the treatment of rheumatism and palpitations of the heart[240]. The root is bruised and used as an external application to skin eruptions[240].,
20,Other Uses,Dye: Plants that provide dyes.,
21,Other Uses Description,"A red dye is obtained from the root. It is an alkanna substitute[46, 61].",
22,Cultivation Details,,
23,Cultivation Details Description,"Requires a well-drained soil in full sun[1, 187]. Prefers a deep rather rich sandy loam[1]. Best grown in a crevice in a rock garden or on a wall[1, 187]. Tolerates hot dry conditions and also drought once it is established, but disliking winter wet[190]. Plants also dislike wet summers[200]. Hardy to about -15°c[187]. There is some confusion over this species. It is given as a part of O. frutescens in some reports but [200] gives it specific status. A very ornamental plant[1].",
24,Plant Propagation,Seed - we have no information on this species but suggest sowing the seed in a greenhouse in early spring. Prick out the seedlings into individual pots as soon as they are large enough to handle and grow them on in the greenhouse for at least their first winter. Plant them out in early summer. Cuttings in a frame in the summer. Shade them for the first 10 - 12 days[1].,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
