,Attributes,Description
0,Latin Name,Talipariti tiliaceum
1,Common Name,"Beach Hibiscus, Sea Hibiscus, Cottontree, Mahoe"
2,Family,Malvaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Found throughout the tropics, often on beaches, saline swamps and disturbed places[302 , 307 ]. Sometimes forms nearly impenetrable thickets, especially along the sides of streams[302 ]."
6,Range,Pantropical.
7,Edibility Rating,(3 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Talipariti_tiliaceum_Catesby.JPEG, https://pfaf.org/../Admin/PlantImages/Talipariti tiliaceum 2.JPEG"
13,Summary,"Talipariti tiliaceum or commonly known as Beach Hibiscus is an evergreen shrub or small tree characterized by low and spreading branches, heart-shaped leaves, and bright yellow with red center flowers that become orange then red over time. It grows about 10 m tall and 15 cm in trunk diameter. The flowers are edible raw or cooked. The leaves can be fermented into a sauce or boiled to make Onge tea. Young leaves and green bark can also be eaten. Medicinally, the flowers are laxative. Leaf infusion is used in childbirth and for postpartum discharges. Additionally, leaves are used for sores, cuts, open wounds, boils, and swellings. Other medicinal uses of beach hibiscus is for coughs, sore throats, tuberculosis, skin conditions, eye injuries and infections, stomach pain, fractured bones and sprained muscles, gonorrhea, and fever. It is also used to promote menstruation. Fibers from the bark are made into cords, ropes, and traditional tapa bark cloth. Dried wood is used for fireworks. Wood is used for fuel and firewood. It is also suitable fo"
14,Physical Characteristics,"Talipariti tiliaceum is an evergreen Tree growing to 10 m (32ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects, Birds.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It cannot grow in the shade. It prefers  moist or  wet soil and can tolerate drought."
15,Synonyms,Hibiscus abutiloides Willd. Hibiscus boninensis Nakai Hibiscus circinnatus Willd. Hibiscus porophyll
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"- raw or cooked. They can be cooked as a potherb[301 ]. The flowers are produced all year round[302 ]. Leaves[301 ]. They can be fermented into a sauce, used as a substrate for the tempeh starter culture, or boiled in salted water to make the beverage known as Onge tea[301 ]. The young leaves are eaten in times of famine[307 ]. The green bark is eaten in times of famine[307 ]."
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Antitussive: Prevents or relieves coughing.,Febrifuge: Reduces fevers.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc."
