,Attributes,Description,age
0,Latin Name,Fallugia paradoxa,
1,Common Name,Apache Plume,
2,Family,Rosaceae,
3,USDA hardiness,6-10,
4,Known Hazards,None known,
5,Habitats,Dry sun-baked rocky hills[200].,
6,Range,South-western N. America.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/FallugiaParadoxa.gif, https://pfaf.org/../Admin/PlantImages/FallugiaParadoxa2.gif",
13,Summary,"Bloom Color: White. Main Bloom Time: Late spring, Mid spring. Form: Rounded.",
14,Physical Characteristics,"Fallugia paradoxa is a deciduous Shrub growing to 2.5 m (8ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Parts,,
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,e known,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Broom: Used for sweeping the floor etc.,Hair: Plants used as hair shampoos, tonics, to treat balding etc.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.",
23,Other Uses Description,"A source of oilseed[200]. This species has an extensive root system and has been planted for erosion control[200]. A rinse made from the steeped leaves is used as a hair rinse to promote growth of the hair[213, 257]. The branches have been tied together to make a broom for outdoor use[257].",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Border, Erosion control, Specimen. Requires a position in full sun in a perfectly drained soil with shelter from cold winds and protection from prolonged frosts[200], it is best grown against a south-facing wall[219]. Succeeds in a hot dry position[200]. Tolerates calcareous soils[200]. Dislikes winter wet[200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to about -5°c if the soil is dry[200]. Special Features:North American native, Blooms are very showy.",
26,Plant Propagation,"Seed - best sown in a greenhouse in the autumn[188]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
