,Attributes,Description
0,Latin Name,Terminalia ferdinandiana
1,Common Name,Billy Goat Plum
2,Family,Combretaceae
3,USDA hardiness,9-12
4,Known Hazards,None known
5,Habitats,"Sandplains behind beaches, dry creek beds, flood plains, cliff tops, ridges, coastal vine thickets, mangrove edges in Western Australia[285 ]."
6,Range,"Australia - Northern Australia, Queensland, Western Australia."
7,Edibility Rating,(4 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Half Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Terminalia ferdinandiana 1.JPEG, https://pfaf.org/../Admin/PlantImages/Terminalia ferdinandiana 2.JPEG"
13,Summary,"Native to Australia, Billy Goat Plum or Terminalia ferdinandiana is a small to mediumsized deciduous, flowering tree, about 10-14 m high, with a spreading and rounded crown. Its bark is creamy gray and rough. The leaves, large, smooth, leathery, oval to round, occur in spirals near the ends of small branches. Flowers are cream, small, fragrant, and in spikes in the leaf axils towards terminal part of the branches. The almond-shaped fruit, soft and yellow green, has high ascorbic acid or vitamin C content. It is pounded and used as an antiseptic. It can be eaten raw, cooked, or made into preserved or jams. The seeds are edible. The inner bark of the tree is used as treatment for skin conditions and infections like wounds, sores, and boils. T. ferdinandiana is tolerant to drought but frost sensitive. It can be grown from fresh seeds."
14,Physical Characteristics,"Terminalia ferdinandiana is a deciduous Tree growing to 10 m (32ft) by 10 m (32ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 9 and is not frost tender.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Myrobalanus edulis Kuntze Terminalia edulis F.Muell. Terminalia latipes psilocarpa Pedley
16,Plant Habitats,
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,"Fruit - raw or cooked[296 , 301 , 777 ]. Eaten fresh, it can have a drying effect in the mouth[777 ]. Used in making preserves, jams etc[301 ]. About 3cm long, it has a slightly bitter-tasting flesh[296 ]. The fruit looks and tastes like a gooseberry[301 ]. It is one of the world's richest natural sources of ascorbic acid with some forms containing up to 3,150mg of ascorbic acid per 100g of fruit[301 ]. When ripe, the fruit is soft and has a yellow-green colour - to harvest you merely shake the trunk of the tree and the ripe fruits fall to the ground[296 ]."
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Vitamin C: Plants good for their vitamin C content"
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  Vitamin CThe pounded fruit is used as an antiseptic and as a soothing balm for aching limbs[777 ]..
22,Other Uses,
23,Other Uses Description,Other Uses: None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in any moderately fertile, well-drained soil in a sunny position[200 ]. Found in the wild on red sands, sandy clay, black peat, sandstone, ironstone and granite soils[285 ]. The fruit of this species could contain the highest concentration of vitamin C to be found in any fruit in the world[307 ]. It is being researched for its commercial potential[307 ]."
26,Plant Propagation,Seed -
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
