,Attributes,Description
0,Latin Name,Semecarpus anacardium
1,Common Name,Marking Nut Tree. Oriental Cashew
2,Family,Anacardiaceae
3,USDA hardiness,10-12
4,Known Hazards,"The shell surrounding the seed contains a strongly irritant substance[63 ]. If this is the same as for the related cashew nut, then it will be destroyed by roasting[K ]. The plant is poisonous to the touch in the same manner as poison ivy (Toxicodendron spp), bringing the skin up in a severe rash[200 ]."
5,Habitats,"On hill slopes, usually at elevations between 500 - 1,000 metres[310 ]."
6,Range,"E. Asia - Indian subcontinent, east to Australia."
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Semecarpus_anacardium1.JPEG, https://pfaf.org/../Admin/PlantImages/Semecarpus_anacardium2.JPEG"
13,Summary,
14,Physical Characteristics,"Semecarpus anacardium is a deciduous Tree growing to 25 m (82ft) by 25 m (82ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,Anacardium latifolium Lam. Anacardium longifolium Lam. Anacardium officinale Pritz. Anacardium officinarum Gaertn. Anacardium orientale Steud. Anacardium solitarium Stokes. Cassuvium anacardium Kuntze. Cassuvium longifolium Kuntze.
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Care needs to be exercised when using this food since, like the related cashew nut, an oil from the shell has a strong irritant effect upon the skin[63 ]. Seed[63 , 310 ]. Roasted[335 ]. Almond-like[317 ]. Young fruits are pickled[335 ]. The roasted fruit rinds are eaten by local people[272 ]. The pulp of the pedicels is roasted and eaten[310 , 335 , 460 ]."
20,Medicinal Uses,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DysenteryRipe fruits are aphrodisiac, digestive and stimulant[272 ]. A paste or juice of the fruit is used in the treatment of bronchitis, dysentery, fever, asthma and haemorrhoids[272 ]. The pure black acrid juice obtained from the fruits is used externally to remove rheumatic pains, aches and sprains[460 ]. A little of the oil is rubbed over the parts affected - it is an efficacious remedy except in such constitutions as are subject to inflammations and swellings[460 ]. Mixed with garlic and other substances, the juice is used in the treatment of almost every sort of venereal complaint[460 ]. The bark is mildly astringent[460 ]. A paste of the seed, mixed with honey, is used in the treatment of gastric troubles[272 ]. The juice of the seeds is applied externally in the treatment of ringworm and severely chapped feet[272 ]. The juice of the seeds has been tested as a possible anticancer agent[272 ]. An oil obtained from the seeds is used to treat skin eruptions[272 ]. The juice of the root is considered to be effective in causing sterility in women[272 ]. The latex is applied externally in the treatment of headaches, skin diseases and scabies[272 ]."
22,Other Uses,
23,Other Uses Description,"The rind surrounding the seed furnishes a sort of indelible ink[63 ]. The juice of the pedicels, mixed with lime water, is used as a black marking ink to write on cloth[46 , 310 ]. The report is not clear which type of lime water is referred to, whether it is the acid juice of the lime fruit, Citrus aurantifolia; or an alkaline mixture of water and calcium hydroxide[K ]. A black dye is obtained from the pedicels[310 , 387 ]. The seeds are a source of tannins[272 ]. An oil obtained from the seeds is used for various industrial purposes such as a floor dressing; as additive substances to lacquers, dyes and insulating material; in the plastics industry; for regenerating rubber materials; and to protect wood from white ants[46 , 310 , 317 ]. A gum is obtained from the tree[387 ]. The wood contains an acrid juice which renders it dangerous to those who work upon it[460 ]. The wood is used to make charcoal[310 ]. Industrial Crop: Oil."
24,Cultivation Details,"Industrial Crop: Oil: Materials, chemicals and energy include bioplastics, biomass, glycerin, soaps, lubricants, paints, biodiesel. Oilseed crop types.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
25,Cultivation Details Description,"Industrial Crop: Oil  Management: Standard  Regional CropPlants are adaptable to a variety of tropical and subtropical conditions[335 ]. An easily grown plant requiring very little attention once established, it succeeds in soils that are too poor to support other crops[63 , 200 ]. Tolerates a pH in the range 4.5 - 6.5[200 ]. Dioecious - both male and female forms need to be grown if fruits and seed are required."
26,Plant Propagation,Seed
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
