,Attributes,Description
0,Latin Name,Pinus nigra
1,Common Name,"Austrian Pine, Black Pine"
2,Family,Pinaceae
3,USDA hardiness,3-7
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222]."
5,Habitats,"Mountains, often on calcareous soils[100]."
6,Range,Europe - Austria.
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusNigra.jpg, https://pfaf.org/../Admin/PlantImages/PinusNigra2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval, Pyramidal."
14,Physical Characteristics,"Pinus nigra is an evergreen Tree growing to 30 m (98ft) by 8 m (26ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6. It is in leaf all year, in flower from May to June, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,P. austriaca. P. laricio austriaca. P. nigra austriaca. P. nigricans.
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200].
20,Medicinal Uses,Plaster: Used in the treatment of broken bones.
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.PlasterThe turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient and vermifuge[4]. It is a valuable remedy used internally in the treatment of kidney and bladder complaints and is used both internally and as a rub and steam bath in the treatment of rheumatic affections[4]. It is also very beneficial to the respiratory system and so is useful in treating diseases of the mucous membranes and respiratory complaints such as coughs, colds, influenza and TB[4]. Externally it is a very beneficial treatment for a variety of skin complaints, wounds, sores, burns, boils etc and is used in the form of liniment plasters, poultices, herbal steam baths and inhalers[4]."
22,Other Uses,"Dye: Plants that provide dyes.,Herbicide: Plants or plant extracts that can inhibit the growth of other plants.,Plaster: Used for covering walls.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"A tan or green dye is obtained from the needles[168]. The needles contain a substance called terpene, this is released when rain washes over the needles and it has a negative effect on the germination of some plants, including wheat[201]. A very wind resistant tree, it can be grown as part of a shelterbelt planting[200]. Trees have proved to be very resistant to maritime exposure on our Cornwall trial grounds[K]. Resin and turpentine are obtained from the wood, they are used in ointments and plasters[46, 64, 171]. Oleo-resins are present in the tissues of all species of pines, but these are often not present in sufficient quantity to make their extraction economically worthwhile[64]. The resins are obtained by tapping the trunk, or by destructive distillation of the wood[4, 64]. In general, trees from warmer areas of distribution give the higher yields[64]. Turpentine consists of an average of 20% of the oleo-resin[64] and is separated by distillation[4, 64]. Turpentine has a wide range of uses including as a solvent for waxes etc, for making varnish, medicinal etc[4]. Rosin is the substance left after turpentine is removed. This is used by violinists on their bows and also in making sealing wax, varnish etc[4]. Pitch can also be obtained from the resin and is used for waterproofing, as a wood preservative etc.  - non durable. Used for rough carpentry and furniture[100]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Firewood, Specimen. Succeeds on all soil types, including chalk[1, 11, 200]. Thrives in a light well-drained sandy or gravelly loam[1, 11]. Dislikes poorly drained moorland soils[1]. Established plants tolerate drought[200]. Requires a sunny position[11]. A very hardy tree, it is extensively planted for timber and shelter[50, 200], tolerating maritime exposure[11, 75]. Fast growing when young, it outgrows the Corsican pine (P. nigra maritima) for the first 5 or 6 years but is then rapidly overtaken by that species[185]. Plants are strongly outbreeding, self-fertilized seed usually grows poorly[200]. They hybridize freely with other members of this genus[200]. Leaf secretions inhibit the germination of seeds, thereby reducing the amount of plants that can grow beneath the tree[18]. Trees tend to be short-lived in cultivation[11]. Plants in this genus are notably susceptible to honey fungus[200]. Special Features:Not North American native, Inconspicuous flowers or blooms."
