,Attributes,Description,age
0,Latin Name,Asclepias pumila,
1,Common Name,"Low Milkweed, Plains milkweed",
2,Family,Asclepiadaceae,
3,USDA hardiness,5-9,
4,Known Hazards,"Although no specific reports have been seen for this species, many, if not all, members of this genus contain toxic resinoids, alkaloids and cardiac glycosides[274]. They are usually avoided by grazing animals[274]. This species is said to be poisonous to livestock[228].",
5,Habitats,"Sandy, clayey or rocky calcareous or gypseous soils of prairies[228].",
6,Range,"Western N. America - Iowa to South Dakota, Arkansas, Wyoming, Texas, Colorado and New Mexico.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsclepiasPumila.jpg, https://pfaf.org/../Admin/PlantImages/AsclepiasPumila2.jpg",
13,Summary,,
14,Physical Characteristics,"Asclepias pumila is a PERENNIAL growing to 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to August, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, insects, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.,Shoots: ",
18,Edible Uses,"Oil: Oil,Oil: Oil,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: ,Oil: ,Sweetener: includes sugar substitutes.",
19,Edible Uses Description,"The following reports refer to other members of this genus and are possibly also appropriate for this species[K]. Unopened flower buds - cooked. They taste somewhat like peas. They are used like broccoli[183]. Flowers and young flower buds - cooked. Used as a flavouring and a thickener in soups etc[55, 102]. The flower clusters can be boiled down to make a sugary syrup[2, 85]. The flowers are harvested in the early morning with the dew still on them[95]. When boiled up it makes a brown sugar[95]. Young shoots - cooked. An asparagus substitute[2, 4, 43, 55, 62, 95, 183]. They should be used when less than 20cm tall[159]. A slightly bitter taste[159]. Tips of older shoots are cooked like spinach[85, 183]. Young seed pods, 3 - 4 cm long, cooked[2, 43, 55, 85]. They are very appetizing. Best used when about 2 - 4cm long and before the seed floss forms, on older pods remove any seed floss before cooking them[85, 159]. If picked at the right time, the pods resemble okra[183]. The sprouted seeds can be eaten[183]. An edible oil is obtained from the seed[55, 171]. The latex in the stems is made into a chewing gum[46, 61]. It is found mainly in the leaves and is destroyed by frost[112]. Yields are higher on dry soils[112].",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AstringentAn infusion of the leaves is used in the treatment of diarrhoea, the remedy can be given to children[257].",
22,Other Uses,"Fibre: Used for making cloth, rope, paper etc.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Latex: A source of rubber.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Pollution: Plants used to combat pollution.,Stuffing: Used in making soft toys, mattresses, pillows etc.,Wick: Used as a wick for candles, lamps etc.",
23,Other Uses Description,"The following reports refer to other members of this genus and are possibly also appropriate for this species[K]. A good quality fibre is obtained from the bark, used in making twine, cloth, paper etc[95, 112, 169]. It is of poor quality in wet seasons[112]. It is easily harvested in late autumn after the plant has died down by simply pulling the fibres off the dried stems[169]. The seed floss is used to stuff pillows etc or is mixed with other fibres to make cloth[112, 159, 169, 171]. It is a Kapok substitute, used in Life Jackets or as a stuffing material[112]. Very water repellent, it can yield up to 550 kilos per hectare[112]. The floss has also been used to mop up oil spills at sea. Candlewicks can be made from the seed floss[112, 207]. Rubber can be made from latex contained in the leaves and the stems[46, 57, 102, 159]. It is found mainly in the leaves and is destroyed by frost[112]. Yields are higher on dry soils[112]. Pods contain an oil and a wax which are of potential importance. The seed contains up to 20% of an edible semi-drying oil[74, 112]. It is also used in making liquid soap[74].",
24,Cultivation Details,,
