,Attributes,Description
0,Latin Name,Pycnanthus angolensis
1,Common Name,African Nutmeg
2,Family,Myristicaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Upland and wet evergreen forest and semideciduous forest, especially abundant in old fallows and secondary forest; riverine and swamp forest in the south of its range. Mostly found in small groups or solitary, at elevations up to 1,400 metres[299 ]."
6,Range,"Tropical Africa - Senegal to Sudan and Uganda, south to Angola, Zambia and Tanzania."
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Pycnanthus angolensis 1.JPEG, https://pfaf.org/../Admin/PlantImages/Pycnanthus angolensis 2.JPEG"
13,Summary,"Native to Tropical Africa, African nutmeg or Pycnanthus angolensis is a large evergreen tree growing about 35 m in height and 60 - 150 cm in bole diameter. It has a small crown, straight, cylindrical bole, and leathery leaves. The flowers are hairy and fragrant. The fruits are rounded drupe. The seeds have aromatic flavor hence used as a spice. It is also pounded and used as substitute to soap. Further, it yields oil known as ?kombo butter? used in soap making and as an illuminant. Medicinally, the tree is used as an antidote to poison and for treatment of various conditions such as coughs, malaria, anemia, ascites, leprosy, infertility, gonorrhea, toothache, skin infections, dropsy, thrush, etc. The wood is used for firewood, veneer peelings, panels, furniture frames, box-making, pencils, etc. is also known as false nutmeg, boxboard, cardboard, and ilomba."
14,Physical Characteristics,"Pycnanthus angolensis is an evergreen Tree growing to 30 m (98ft) by 20 m (65ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Myristica angolensis Welw. Myristica kombo Baill. Myristica microcephala Benth. & Hook.f. Pycnanthus
16,Plant Habitats,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,The seeds are sometimes used as a spice[299 ]. An aromatic flavour[299 ].
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antidote: Counters poisoning.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antitumor: Preventing, or effective against, tumors, it is used in the treatment of cancer. Probably synonymous with Cytotoxic.,Antitussive: Prevents or relieves coughing.,Hypoglycaemic: Reduces the levels of sugar in the blood.,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Skin: Plants used in miscellaneous treatments for the skin.,Stomachic: Aids and improves the action of the stomach."
