,Attributes,Description
0,Latin Name,Cardamine flexuosa
1,Common Name,"Wavy Bittercress,Woodland bittercress"
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,Moist shady places by streams and occasionally on cultivated ground[17].
6,Range,"Much of Europe, including Britain, east through Asia to China and Japan."
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardamineFlexuosa.jpg, https://pfaf.org/../Admin/PlantImages/CardamineFlexuosa2.jpg"
13,Summary,
14,Physical Characteristics,"Cardamine flexuosa is a ANNUAL/PERENNIAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower from April to September, and the seeds ripen from May to September. The species is hermaphrodite (has both male and female organs). The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,C. sylvatica.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Bog Garden;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw or cooked[8, 52, 105, 183]. A hot cress-like flavour. Nice as a flavouring in salads, it is usually available all year round. Root - raw or cooked[183]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Prefers a moist humus rich soil in shade or semi-shade[200] but it succeeds in most soils and positions[1]. A common garden weed, it is found especially in pot-grown plants[8]."
26,Plant Propagation,"Seed - sow spring or autumn in situ. This species needs very little encouragement and is quite capable of sowing itself, often too freely."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
