,Attributes,Description
0,Latin Name,Rhagodia nutans
1,Common Name,Climbing Saltbush
2,Family,Chenopodiaceae
3,USDA hardiness,8-11
4,Known Hazards,None known
5,Habitats,Low stony hills and saline areas in red sand and clay soils[285]. Heavy soils[265].
6,Range,Australia - New South Wales.
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Half Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Rhagodia nutans is an evergreen Perennial growing to 0.2 m (0ft 8in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf all year, in flower from August to October, and the seeds ripen from September to October.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds; South Wall. By. West Wall. By.
17,Edible Parts,"Fruit: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,Young leaves - cooked. A salty and slightly bitter flavour[K]. Fruit - raw or cooked. They are very small and fiddly to harvest with very little flavour[K].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Requires a sunny position and a well-drained soil. This species is probably not hardy even in the milder areas of Britain, though it can be grown as an annual, flowering and setting seed in its first year[K]."
26,Plant Propagation,"Seed - sow spring in a greenhouse and only just cover the seed. Germination should take place within a week, prick out the seedlings into individual pots when they are large enough to handle and plant them out after the last expected frosts."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
