,Attributes,Description
0,Latin Name,Zostera marina
1,Common Name,"Eel Grass, Seawrack"
2,Family,Zosteraceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Fine gravel, sand or mud in the sea from low water spring tides down to depths of 4 metres[17]. It is rarely found in estuaries[17]."
6,Range,"Europe, including Britain, from Norway south and east to the Mediterranean."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ZosteraMarina.jpg, https://pfaf.org/../Admin/PlantImages/ZosteraMarina2.jpg"
13,Summary,
14,Physical Characteristics,"Zostera marina is a PERENNIAL growing to 1 m (3ft 3in).  It is in flower from June to September, and the seeds ripen from August to October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Water.  Suitable for: light (sandy) and medium (loamy) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It can grow in water."
15,Synonyms,
16,Plant Habitats,Pond;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw or cooked[177, 256]. The leaf bases are crisp and sweet, they were often used as a feast food by the native North American Indians[256]. Seed[177]. No more details are given. The root of the plant is chewed for its saccharine juice[2, 105]. The root is crisp and sweet, it was used as a flavouring by the native North American Indians and was also dried for winter food[256]. The raw rhizomes were often used as a feast food[256]."
20,Medicinal Uses,"Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Women's complaintsThe leaves are used in the treatment of dropsy, goitre and women's illnesses[218]."
22,Other Uses,"Compost: Plants used for activating compost heaps, providing biomass for composting, using as instant compost etc.,Packing: Used as a filler in boxes etc in order to protect the contents."
23,Other Uses Description,"The dried leaves and stems are used as a packing material[46, 61, 66, 100]. The plant is frequently used as a manure[2]."
24,Cultivation Details,
25,Cultivation Details Description,"A plant of shallow sea water, it is not really suitable for normal cultivation."
26,Plant Propagation,Seed - best sown as soon as it is ripe. Division.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
