,Attributes,Description,age
0,Latin Name,Spartina pectinata,
1,Common Name,Prairie Cord Grass,
2,Family,Poaceae or Gramineae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Shores and gravels[43] and in marshes and sloughs[162]. Usually found in freshwater marshes, though extending into saline marshes near the coast[236].",
6,Range,"N. America - Newfoundland and Quebec to Washington and Oregon, south to North Carolina and Texas.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SpartinaPectinata.jpg, https://pfaf.org/../Admin/PlantImages/SpartinaPectinata2.jpg",
13,Summary,,
14,Physical Characteristics,"Spartina pectinata is a PERENNIAL growing to 1.8 m (6ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from May to July. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil.",
15,Synonyms,Spartina michauxiana. Spartina pectinata var. suttiei,
16,Plant Habitats,Bog Garden;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,Thatching: Used for making thatched roofs.,
21,Other Uses Description,"The culms are much used for thatching[162, 257].",
22,Cultivation Details,,
23,Cultivation Details Description,Succeeds in fresh or salt water marshes and in ordinary garden soil[162]. Prefers a deep rich moist soil in sun or light shade[200]. Plants have an invasive root system[233].,
24,Plant Propagation,"Seed - sow in a greenhouse in spring and only just cover the seed. Germination should take place within 2 weeks. Prick out the seedlings into individual pots when they are large enough to handle. Plant out in the summer if sufficient growth has been made, otherwise overwinter them in a cold frame and plant them out in the following spring. Division in spring.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
