,Attributes,Description
0,Latin Name,Astrantia major
1,Common Name,Great Masterwort
2,Family,Apiaceae or Umbelliferae
3,USDA hardiness,4-9
4,Known Hazards,None known
5,Habitats,Moist woodlands and the banks of streams[7].
6,Range,C. and E. Europe. Naturalized in Britain.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AstrantiaMajor2.jpg, https://pfaf.org/../Admin/PlantImages/AstrantiaMajor.jpg"
13,Summary,"Bloom Color: Red.Main Bloom Time: Early summer, Late spring. Form: Upright or erect."
14,Physical Characteristics,"Astrantia major is a PERENNIAL growing to 0.8 m (2ft 7in) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from May to July, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Beetles, insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,A. biebersteinii. A. carinthiaca. A. carniolica. non Wulf. A. trifida.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;
17,Edible Uses Description,None known
18,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain."
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diuretic  PurgativeA decoction of the root is purgative[7]. The root is harvested in summer to early autumn and can be dried for later use[7]. An infusion of the whole plant is a gentle diuretic[7].
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Alpine garden, Border, Massing, Seashore, Woodland garden. Prefers a fertile moisture-retentive soil[200]. Succeeds in most well-drained soils[233] in full sun or part shade[200, 233]. Succeeds in an open woodland and along the sides of streams so long as the soil is well above the water level[200]. Plants are hardy to at least -17°c[200]. Plants spread by means of underground runners[233]. There are some named varieties, selected for their ornamental value[200]. The flowers are sometimes dried and used for winter decoration[200]. Special Features:Attractive foliage, Suitable for cut flowers, Suitable for dried flowers, Attractive flowers or blooms."
24,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe[200]. Sow stored seed as early in the year as you can obtain it. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient seed then it can be sown in situ either as soon as it is ripe or in the following spring. Division in spring. Large clumps can be planted out straight into their permanent positions. Smaller clumps are best potted up and kept in a cold frame until they are growing away well and can then be planted out in the summer."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
